Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"Ja, das ist mein|erster Tag hier.","Hoffentlich gefällt's dir, unsere Sporthalle ist toll.|Ich bin Jennifer, freut mich sehr.",10,0,0,
0,0,0,,Jep! Ein Neuanfang in|einem neuen College!,"Deine Einstellung gefällt mir, du passt hier gut hin.|Ich bin Jennifer, freut mich sehr.",10,1,0,
0,0,0,,"Ja, mir fehlen meine|alten Freunde.","Psch. Du kannst hier bessere Freunde finden!|Ich bin Jennifer, nett dich kennenzulernen.",10,0,-1,
10,0,0,,Bist du eine|Künstlerin?,"Ich? Der war gut.|Nein, ich bin im Sport viel besser.",20,0,0,
10,0,0,,Kannst du mir|beim Malen helfen?,"Helfen? Glaub mir, du bist bestimmt besser als ich.|Ich bin keine Künstlerin, Sport liegt mir eher.",20,0,-1,
10,0,0,,Du siehst nicht aus|wie eine Malerin.,"Stimmt genau, ich hab von Kunst|keine Ahnung. Im Sport bin ich viel besser.",20,0,1,
10,0,0,,Dieses Fach ist|so sinnlos.,"Du bist ziemlich negativ eingestellt. Sport würde aber|schon mehr Spaß machen, darin bin ich besser.",20,-1,0,
20,0,0,,Sport? Das Wort kennt|unsere fette Lehrerin nicht.,"Psst. Vorsicht! Sie ist stärker, als sie aussieht.|Und ja, Julia ist Künstlerin, keine Sportlerin.",30,-1,0,
20,0,0,,"Du bist zu schlank,|um Sport zu machen.",Was weißt du schon? Ich bin gut in Form.,30,-1,1,
20,0,0,,Ja! Ich freu mich schon|auf die Sportstunde!,(Sie zeigt dir einen Daumen nach oben.),30,1,0,
20,0,0,,Malen wird wohl ganz| entspannend sein.,Klar. Und Sarah scheint Spaß zu haben.,30,0,0,
30,0,0,,Können wir diese Stunde|interessanter machen?,Interessanter?|Wie meinst du das?,40,0,0,
30,0,0,,So langweilig. (Gähnen.),Kopf hoch! So schlimm ist es nicht.,40,-1,0,
30,0,0,,Die Stunde könnte mehr|Spaß vertragen!,Mehr Spaß? Jetzt bin ich aber gespannt.|Was meinst du damit?,40,1,0,
40,0,0,,Unsere Lehrerin sollte|ihre Kurven zeigen.,"Ihre Kurven? (Sie kichert.) Du meinst,|sie soll ihr Kleid ausziehen?",50,1,0,
40,0,0,,"Es wäre besser, wenn|Julia ihr Kleid auszieht.",Ein sexy Porträt? Ich weiß nicht.,50,0,0,
40,0,0,,"Hilf mir, sie aus diesem|Kleid zu locken.","Oh! Wie hinterhältig.|Du meinst, das kriegen wir hin?",50,0,1,
50,2,0,,"Hilf mir sie zu über-|reden, meine Freundin.","Mal überlegen... Sie liebt italienische Maler.|Erwähne mal Sandro Botticellis ""Die Geburt der Venus"".",60,0,0,SandroComment()
50,0,2,,"Du wirst mir helfen,|sie zu überreden.","Mal überlegen... Sie liebt italienische Maler.|Erwähne mal Sandro Botticellis ""Die Geburt der Venus"".",60,0,0,SandroComment()
50,0,0,,"Kannst du sie überreden,|sich auszuziehen?","Ich? Oh nein, das mache ich nicht für dich.",50,0,0,
60,0,0,JuliaStrip,Ist die Stunde jetzt|nicht viel besser?,"Sie wird in Erinnerung bleiben, so viel ist sicher.|Ich wusste nicht, dass Julia so mutig ist.",70,0,0,
60,0,0,JuliaStrip,Wir sind ein|gutes Team!,"(Sie gibt dir ein High Five.) Aufs Teamwork!|Ich wusste nicht, dass Julia so mutig ist.",70,1,0,
60,0,0,JuliaStrip,Ihre Brust|ist monströs.,"Sei nicht so hart zu ihr, Abnehmen ist nicht einfach.|Und es ist sehr mutig von ihr.",70,-1,0,
80,0,0,CanBegForRelease,"Bitte, Jennifer, kannst|du mir raushelfen?",,80,0,0,BegForRelease()
80,0,0,Common_PlayerGagged,@Eehmmo ehm ehher!,"Tut mir leid, ich verstehe nichts.",80,0,0,
80,0,0,Common_PlayerGagged,(Wimmern und zittern.),"Glaub mir, ich fühle mit dir. Das muss so demütigend|für dich sein. Ich heitere dich später auf.",80,0,0,PityComment()
100,0,0,StunningBeautyReady,"Keine Scheu, du bist|umwerfend schön.","Ich? Schön? Ach je,|du bist so lieb und nett.",100,0,0,StunningBeauty()
100,0,1,,Solltest du dich nicht|ausziehen wie Julia?ADD_MINUTES:1,Ich... Ich schätze schon.|(Sie zieht sich langsam aus.),110,0,0,"SetCloth(1, 0, 0)"
100,0,1,,Zieh deine Uniform aus.ADD_MINUTES:1,Ich... Ja... 'Tschuldigung.|(Sie zieht sich langsam aus.),110,0,0,"SetCloth(1, 0, 1)"
100,0,1,,Zeig uns deinen|hübschen Körper.ADD_MINUTES:1,Du findest mich wirklich hübsch?|(Sie zieht sich langsam aus.),110,0,0,"SetCloth(1, 1, 0)"
110,0,2,,Brauchst du etwa|Hilfe beim Ausziehen?ADD_MINUTES:1,"NEIN! Ups, ich wollte nicht schreien, ich mach schon.|(Sie wird rot und entfernt ihre Unterwäsche.)",120,0,0,"SetCloth(2, -1, 1)"
110,0,2,,Du hast Julia|fast eingeholt.ADD_MINUTES:1,"Ja, wenn Julia das kann, kann ich es auch.|(Sie wird rot und entfernt ihre Unterwäsche.)",120,0,0,"SetCloth(2, 0, 0)"
110,0,2,,"Wenn Julia das kann,|kannst du das auch.ADD_MINUTES:1","Ja, wenn Julia sich das traut, kann ich es auch.|(Sie wird rot und entfernt ihre Unterwäsche.)",120,0,0,"SetCloth(2, 0, 0)"
110,0,2,,Zeig uns mehr|Haut und Knochen. ADD_MINUTES:1,Knochen? So dünn bin ich doch gar nicht.|(Sie wird rot und entfernt ihre Unterwäsche.),120,0,0,"SetCloth(2, -1, 0)"
