Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,,你的确懂得如何用绳子制造麻烦。|现在你想干什么？（她瞪着你。）,SidneyFace.jpg
0,-1,0,,你个白痴！看看你用那些绳子惹的麻烦。|你她妈想干什么？（她瞪着你。）,SidneyFace.jpg
0,1,0,,哈！在课堂上玩捆绑确实很大胆。|那么现在你想干什么？,SidneyFace.jpg
0,0,0,FightDefeat,想要碾碎你真是太容易了。|那么现在你想干什么？,SidneyFace.jpg
0,0,0,FightVictory,能打败我，你很幸运。|现在你想干什么？SidneyFace.jpg
0,0,0,Common_PlayerGagged,哈！你把自己搞到被拷住堵嘴了。|你可真是个捣蛋鬼。,SidneyFace.jpg
10,0,0,,别盯着这些愚蠢的手铐了。,SidneyCuffs.jpg
10,0,0,Common_PlayerGagged,哈！你把自己搞到被拷住堵嘴了。|你可真是个捣蛋鬼。,SidneyFace.jpg
20,0,0,,又是拘留，这太无聊了！,SidneyFace.jpg
20,0,0,Common_PlayerGagged,哈！你把自己搞到被拷住堵嘴了。|你可真是个捣蛋鬼。,SidneyFace.jpg
30,0,0,,现在你想干什么？,SidneyFace.jpg
30,0,0,Common_PlayerGagged,哈！你把自己搞到被拷住堵嘴了。|你可真是个捣蛋鬼。,SidneyFace.jpg
40,0,0,,（她无视你并试图摆脱她的手铐。）,SidneyCuffs.jpg
40,1,0,,没什么可做的。|我猜我们只能等到九点。,SidneyFace.jpg
40,0,0,Common_PlayerRestrained,真不敢相信你把自己也搞到被拷上了。|你可真是个捣蛋鬼。,SidneyFace.jpg
40,0,0,Common_PlayerGagged,哈！你把自己搞到被拷住堵嘴了。|你可真是个捣蛋鬼。,SidneyFace.jpg
100,0,0,,这她妈太难以置信了。|我看见你刚才做的了！,SidneyFace.jpg
110,0,0,,（她看了看老师，然后对你眨了眨眼。）,SidneyFace.jpg
150,0,0,,你她妈为什么要把她弄醒？,SidneyFace.jpg
160,0,0,,你想出了一个很好的计划，但你搞砸了。,SidneyFace.jpg
200,0,0,,太棒了！你她妈把老师给药倒了。,SidneyFace.jpg
200,2,0,,太棒了！你她妈把老师给药倒了。|我喜欢。我们能交个朋友吗？,SidneyFace.jpg
200,0,2,,太棒了！你她妈把老师给药倒了。|请教教我，我想和你学。,SidneyFace.jpg
210,0,0,,你想干什么？|你能放开我吗？,SidneyFace.jpg
210,0,0,EggInside,那个该死的跳蛋快把我逼疯了！|快把它拿出去，不然小心我踹你。,SidneyFace.jpg
220,0,0,,你真她妈变态。,SidneyStrip.jpg
220,0,0,EggInside,那个该死的跳蛋快把我逼疯了！|快把它拿出去，不然小心我踹你。,SidneyStrip.jpg
300,0,0,,（Sidney 已经走了。）,SidneyGone.jpg
