Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,不是我干的！,别再撒谎了，|像个淑女一样忍受你的惩罚吧。,10,0,0,
0,0,0,,是Sidney干的！,如果她也有份，|那她会像你一样受到惩罚。,10,0,0,
0,0,0,,我知道，我认为|这么做是错的。,没错。所以你才会受到惩罚。,10,1,0,
0,0,0,,我很抱歉，|Yuki老师.,光道歉是不够的，你必须接受惩罚。,10,0,-1,
0,0,0,,反正那药|也是你的。,这不是关键。|你给我下了药，所以我必须惩罚你。,10,0,0,
0,0,0,,我原本可以|做的更糟，,搞清楚你的立场。|这也是你为什么会在这里。,10,-1,1,
10,0,0,,怎么惩罚?,你必须在牢房里被|捆绑和堵嘴直到下一个小时。,20,0,0,
10,0,0,,你想从我这|得到什么？,你必须在牢房里被|捆绑和堵嘴直到下一个小时。,20,0,0,
10,0,0,,如果我给你钱|你能忘了它么?,你还像贿赂我么？你必须在牢房里|被捆绑和堵嘴直到下一个小时。,20,-1,0,
20,0,0,,捆绑和堵嘴?|你认真的?,非常认真。首先把这个|给我。（她没收了你的包）,30,0,0,StealItems()
20,0,0,,我猜放弃抵抗|可以轻松些.,你真聪明。首先把这个|给我。（她没收了你的包）,30,1,0,StealItems()
20,0,0,,太棒了！|我喜欢被捆住！,这一个小时你不会好受的。|首先把这个给我。（她没收了你的包）,30,-1,-1,StealItems()
20,0,0,,别做梦了，|我绝不会做。,你没有选择。首先把这个|给我。（她没收了你的包）,30,0,1,StealItems()
30,0,0,,请别偷包|里的东西。,别担心，我不会的。|现在脱掉你的衣服。 ,40,0,-1,
30,0,0,,你这个小偷！,抱怨够了没？|现在脱掉你的衣服。 ,40,-1,0,
30,0,0,,你不能那么做！,不要你觉得，我要我觉得。|现在脱掉你的衣服。 ,40,0,0,
40,0,0,,脱掉衣服？你的|手段也太恶毒了吧。,（她把你推进一个木枷里锁住.)|你反抗的话我就要用些手段了。,70,-1,0,
40,0,0,,别做梦了，女士.|我绝不会脱衣服。,（她把你推进一个木枷里锁住.)|你反抗的话我就要用些手段了。,70,0,0,
40,0,0,,该死的！好吧好吧，|（脱掉衣服）,非常好。然后你需要戴上这个。|（她向你展示了一个皮革项圈）,50,0,0,
40,0,0,,我只为你这么做。|（脱掉衣服）,当然。然后你需要戴上这个。|（她向你展示了一个皮革项圈）,50,1,0,
50,0,0,,好的女士.|(低下头.),（她把项圈系在你的脖子上)|现在怎么样？服气了么？,100,0,-1,AddCollar()
50,0,0,,一个项圈？我看|上去像条狗么？,（她把你推进一个木枷里锁住.)|你反抗的话我就要用些手段了。,80,0,0,
50,0,0,,Mmmh.好吧.|(低下头.),（她把项圈系在你的脖子上)|现在怎么样？服气了么？,100,0,0,AddCollar()
50,0,0,,希望戴上它能|让我暖和点。,（她把你推进一个木枷里锁住.)|你反抗的话我就要用些手段了。,80,0,1,
70,0,0,,（保持沉默）,沉默是金。（她脱掉了你的衣服）|然后你需要戴上这个。（她向你展示了一个皮革项圈）,80,0,0,
70,0,0,,脱掉衣服？|你是个蕾丝边么！,别胡说八道了。（她脱掉了你的衣服）|然后你需要戴上这个。（她向你展示了一个皮革项圈）,80,-1,0,
70,0,0,,看来这是|公平的。,事实如此。（她脱掉了你的衣服）|然后你需要戴上这个。（她向你展示了一个皮革项圈）,80,1,0,
70,0,0,,总有一天|我会报仇的。,（她叹了口气，脱掉了你的衣服）|然后你需要戴上这个。（她向你展示了一个皮革项圈）,80,0,1,
80,0,0,,（保持沉默）,（她把项圈系在你的脖子上后解开了你)|现在怎么样？服气了么？,100,0,0,AddCollar()
80,0,0,,把那个项圈拿走！,哼哼哼~（她把项圈系在你的脖子上后解开了你)|现在怎么样？服气了么？,100,0,0,AddCollar()
80,0,0,,我猜现在也|没必要反抗了。,非常明智。（她把项圈系在你的脖子上后解开了你)|现在怎么样？服气了么？,100,0,0,AddCollar()
100,0,0,,这真是美妙|的一天！,至少这一个小时不会这样.|现在转过身去，把手伸过来.,110,0,0,
100,0,0,,我服气了.|(低下头.),这可真不容易，但也是为了你好。|现在转过身去，把手伸过来.,110,0,-1,
100,0,0,,(哈欠.)这真是太无聊了。,你还觉得自己很聪明么？|现在转过身去，把手伸过来.,110,-1,0,
100,0,0,,为什么是项圈?|我不明白.,你马上就会明白了。|现在转过身去，把手伸过来.,110,0,0,
110,0,0,,别碰我！,现在不是你发号施令的时候。|（她抓起绳子在你身上四处游走）,120,0,0,AddRope()
110,0,0,,滚开！|你不能捆我！,Mmh.  看来还需要一个口球。|（她抓起绳子在你身上四处游走）,120,-1,0,AddRope()
110,0,0,,好吧，|但别捆太紧。,会紧到你逃不掉的程度的。|（她抓起绳子在你身上四处游走）,120,1,0,AddRope()
110,0,0,,（点点头，|默默转过身去）,你想做的时候明明就能做好。|（她抓起绳子在你身上四处游走）,120,0,-1,AddRope()
120,0,0,,这也太紧了！,这也只是个开始。|（她把你推进一间牢房）,130,0,0,
120,0,0,,（一边调皮地|挣扎一边笑着）,你肯定不会享受这些。|（她把你推进一间牢房）,130,0,0,
120,0,0,,你这一手|从哪学的?,这说明我有个好老师。|（她把你推进一间牢房）,130,0,0,
130,0,0,,之前很有趣，|现在很恐怖。,哦？但有趣的才刚刚开始呢。|（她把你推进一间牢房）,140,0,0,
