PlayerGagged,,,Communicating with a gag is quite hard.  You'll need to remove it to chat.,,
ReleaseHeadMaid,,,Of course head maid DialogPlayerName.  (She releases you.),,
ItemMouth,,,(Her eyes widen when she sees the gag but she doesn't resist as you silence her.),,
RemoveItemMouth,,,"(You remove her gag while she stretches her mouth.)  Thanks, it's hard to introduce newcomers with that gag.",,
ItemArms,,,(She sighs and turns around while you restrain her arms.)  It might be a little hard to work like that Miss.,,
RemoveItemArms,,,"(You free her arms and she nods slowly.)  Thanks a lot Miss, this is much better.",,
ItemLegs,,,(She submits to you while you restrain her legs.)  Do I get paid overtime if I'm stuck here?,,
RemoveItemLegs,,,(You release her legs from the restraint.)  You're quite good with restraints Miss.,,
ItemFeet,,,(She looks puzzled as you restrain her feet.)  I won't run anytime soon.,,
RemoveItemFeet,,,(You release her feet.)  Wonderful!,,
ItemNeck,,,(You strap the collar on her while she blushes.)  I bet you're a great Mistress.,,
RemoveItemNeck,,,(You remove the collar around her neck while she nods slowly.),,
ItemPelvis,,,(She gasps as you lock the belt around her waist.)  Wait!  You can't use that in the introduction class!,,
0,,,"Hello head maid DialogPlayerName, welcome to the introduction class.",,IsHeadMaid
0,,,"Hi sister, welcome to the introduction class.",,IsMaid
0,,,"Hello there, welcome to the introduction class.",,!IsMaid
0,,"Hi, my name is DialogPlayerName.","Pleased to meet you.  I'm DialogCharacterName, I work here as a maid.",DialogRemove(),!IsMaid
0,10,"Thanks, little maid.  What's going on here?","In here, you will learn how to restrain someone and escape by yourself.",ChangeMaidOpinion(1),
0,10,Introduction class?,"In this class, you will learn how to restrain someone and free yourself.",,
0,100,I don't need any introduction.,"Very well, would you like to practice with us then?",,
0,,I can't stay to chat.  (Leave her.),,DialogLeave(),
10,,Can I strap up anyone at any time?,Yes and no.  You need their consent and you cannot do it in the middle of a conversation.,DialogRemove(),
10,20,This is great!,I'm glad you like it.  I will teach you first about the body parts your can restrain.,,
10,20,It sounds kinky. (Blush a little.),It's kinky and fun.  I will teach you first about the body parts your can restrain.,ChangeMaidOpinion(-1),
10,15,Tell me about the club first.,The Bondage Club is a place for open minded adults to share their BDSM kinks.,,
10,,You're both a maid and a teacher?,We maids do a lot of work here.  You'll see with time.,DialogRemove(),!IsMaid
10,100,I already know that.,"Very well, would you like to practice with us then?",,
15,20,Fair enough.,Very well.  I will teach you first about the body parts your can restrain.,,
15,20,Awesome!,I'm glad you like it.  I will teach you first about the body parts your can restrain.,,
20,30,I'm listening.,"There are eight body parts to interact with.  To access them, select the body region I will show you.",,
20,30,Please tell me Miss.,"There are eight body parts to interact with.  To access them, select the body region I will show you.",ChangeMaidOpinion(-1),
20,30,"Alright, but make it quick.","There are eight body parts to interact with.  To access them, select the body region I will show you.",ChangeMaidOpinion(1),
20,100,I already know that.,"Very well, would you like to practice with us then?",,
30,31,Show me the body regions I can select.,Restraining the feet will prevent your victim from moving away.,"SetZone(""ItemFeet"")",
31,32,(Listen.),Restraining the upper legs will still allow your victim to move but make kidnappings much easier.,"SetZone(""ItemLegs"")",
32,33,(Listen.),"On the pelvis region, you can use kinky toys, chastity devices or crotch ropes to tease your victim.","SetZone(""ItemPelvis"")",
33,34,(Listen.),"On the torso, you can do breast bondage or use harnesses, mostly for esthetics.","SetZone(""ItemTorso"")",
34,35,(Listen.),The arms can be restrained using many devices.  This will prevent your victim from using her hands.,"SetZone(""ItemArms"")",
35,36,(Listen.),You can use collars on your victim neck to leash them and walk them around.,"SetZone(""ItemNeck"")",
36,37,(Listen.),"Collars are also used to enslave, but you will learn about it in another class.",,
37,38,(Listen.),"You can use gags to silence your victim, making her unable to speak.","SetZone(""ItemMouth"")",
