Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,EmptyPool,"You arrive at the college pool, but|nobody is swimming right now.",PoolEmpty.jpg
10,0,0,,,PoolSwimAlone.jpg
20,0,0,,,PoolSwimMoves.jpg
100,0,0,,,Showers.jpg
100,0,0,,,Showers.jpg
101,0,0,,,Showering.jpg
101,0,0,,,Showering.jpg
110,0,0,,,Showers.jpg
120,0,0,,,Showers.jpg
200,0,0,,(You start to swim with Jennifer.)|You didn't helped me with that bully.,PoolSwimWithJennifer.jpg
210,0,0,,(You start to swim with Jennifer.)|Thanks for you help with that bully.,PoolSwimWithJennifer.jpg
220,0,0,,(You get closer to Jennifer|and start to swim with her.),PoolSwimWithJennifer.jpg
