Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"Ja, warum die Frage?","Nur so, wir scheinen heute|viele neue Gesichter zu haben.",10,0,1,
0,0,0,,Jep. Ein neuer Anfang|mit neuen Möglichkeiten.,"Super, hier findest du ganz sicher neue Möglichkeiten.",10,1,0,
0,0,0,,Ja. Das hier ist|alles neu für mich.,"Dann sollten wir dafür sorgen, dass du eine|vernünftige Einführung in Kinbaku bekommst.",10,0,-1,
01234,0,0,,(Abkürzung nur|für Entwickler.),,600,0,0,
10,0,0,,"Ich bin COMMON_PLAYERNAME,|sehr erfreut, Miss...","Ich bin Amelia, das ist Charlotte und die Gefesselten|und Geknebelten sind die Zwillinge Heather und Lucy.",100,1,-1,Introduced()
10,0,0,,Nenn mich COMMON_PLAYERNAME.,Du kannst mich Amelia nennen. Das ist Charlotte und|die Gefesselten sind die Zwillinge Heather und Lucy,100,0,0,Introduced()
10,0,0,,COMMON_PLAYERNAME der Name.|Vergiss ihn ja nicht.,"Okay. Ich bin Amelia, das ist Charlotte und die|Gefesselten sind die Zwillinge Heather und Lucy.",100,0,1,Introduced()
50,0,0,,Kannst du mir|bitte helfen?,"Klar, ich kann nachsehen, ob diese Seile auch fest sind.|(Amelia prüft, ob deine Fesseln eng genug sitzen.)",50,,,
50,0,0,,Noch nie ein gefesseltes|Mädchen gesehen?,"Doch, aber man sieht nicht alle Tage ein süßes gefes-|seltes Mädchen, das sich einem einfach präsentiert.",50,,,
50,0,0,,(Auf deine|Fesseln deuten.),"Ja, steht dir ausgezeichnet.",50,,,
50,0,0,PlayerOnlyGagged,(Deinen Knebel|abnehmen.),"(Amelia packt und fesselt dich.) Wenn du geknebelt|bist, solltest du ihn auch nicht abnehmen können.",50,,,PlayerTied()
100,0,0,,(Mit Amelia reden.),(Worüber möchtest du mit Amelia reden?),200,0,0,LoadAmelia()
100,0,0,,(Mit Charlotte reden.),(Worüber möchtest du mit Charlotte reden?),300,0,0,LoadCharlotte()
100,0,0,TwoTiedTwins,(Zur ferneren|Zwillingsschwester.),"Sie schaut zu dir hoch und macht|Andeutungen, dass du sie befreien sollst.",400,0,0,LoadLeftTwin()
100,0,0,TwoTiedTwins,(Zur näheren|Zwillingsschwester.),"Sie schaut zu dir hoch und macht|Andeutungen, dass du sie befreien sollst.",450,0,0,LoadRightTwin()
100,0,0,RemainingTwin,(Zur übrigen|Zwillingsschwester.),"Sie schaut zu dir hoch und macht|Andeutungen, dass du sie befreien sollst.",400,0,0,LoadRemainingTwin()
100,0,0,LucyTied,(Zu Lucy gehen.),"Sie schaut zu dir hoch und macht|Andeutungen, dass du sie befreien sollst.",430,0,0,LoadLucy()
100,0,0,LucyFree,(Mit Lucy reden.),"Hey, möchtest du wieder gefesselt werden?",600,0,0,LoadLucy()
110,0,0,,"Na gut, jetzt|lass mich los.","Gut, werde nur nicht zu gierig.|(Sie lässt deinen Arm los.)",100,0,0,CanLeave()
110,0,0,,"Ja, Miss, ich mache|das nicht nochmal.","Gut, zu viel Gier zahlt sich nicht aus.|(Sie lässt deinen Arm los.)",100,0,-1,CanLeave()
110,0,0,,"Versuch doch,|mich aufzuhalten.","(Du schüttelst dich aus Amelias Griff frei.)|Das werde ich, wenn du so weitermachst.",100,-1,0,TryStopMe()
120,0,0,,Lass mich los.,"Nein, du brauchst eine Auszeit.|(Sie führt dich mit Gewalt durch den Raum.)",125,-1,0,
120,0,0,,Es tut mir wirklich leid.|Das war das letzte Mal.,Diesmal gehe ich auf Nummer sicher.|(Sie führt dich mit Gewalt durch den Raum.),125,0,-1,
120,1,2,,(Dich aus ihrem|Griff befreien.),"Na gut, aber versuch das hier nicht nochmal.",100,-1,0,
125,0,0,,Bitte lass mich los.,- Dieser Text sollte nicht angezeigt werden -,125,0,-1,PlayerLockedAway()
125,0,0,,"Okay, aber tu|mir nicht weh.",- Dieser Text sollte nicht angezeigt werden -,125,1,0,PlayerLockedAway()
125,0,0,,Pfoten weg.,- Dieser Text sollte nicht angezeigt werden -,125,-1,0,PlayerLockedAway()
200,0,0,Amelia210NotDone,Weißt du viel|über Kinbaku?,"Ich weiß genug, um jeden hilflos fesseln zu können.",210,0,0,Amelia210Done()
200,0,0,Amelia220NotDone,Hast du Charlotte|schon gefesselt?,"Sie war das reinste Nervenbündel, als ich es tun wollte.|Erst beim Fesseln der Zwillinge hat sie sich beruhigt.",220,0,0,Amelia220Done()
200,0,0,Amelia230NotDone,"Was ist besser, Box-Tie|oder Ellbogen zusammen?","Beides hat seine Vorteile. Ich mag es, wie zusammen-|gebundene Ellbogen die Sub so richtig präsentieren.",230,0,0,Amelia230Done()
200,0,0,,Wir sollten jetzt etwas|Kinbaku machen.,"Ja, das sollten wir, und jetzt werde ich dich fesseln.",260,0,0,
200,0,0,Amelia250NotDone,"Heather und Lucy,|wer ist wer?","Wir sind uns unsicher, darum haben wir an beiden ein|paar Kinbaku-Muster ausprobiert und sie geknebelt.",250,0,0,Amelia250Done()
200,0,0,AnyoneKnow,Kann hier irgendwer die|Zwillinge unterscheiden?,"Jenna scheint es zu wissen, aber sie ist nicht|hier, also können wir sie nicht fragen.",200,0,0,
200,0,0,UngagTwins,Müssen die Zwillinge|geknebelt sein?,Ja. Wir wollen uns Heathers Lügen nicht anhören.,200,,,
200,0,0,InspectedTwins,Warum sind sie so|unbequem gefesselt?,"Damit Heather zugibt, welche von beiden sie ist,|und dafür angenehmere Fesseln bekommt.",255,,,
200,0,0,,(Zurück zum|Rest der Gruppe.),(Amelia erzählt Charlotte etwas über Kinbaku.),100,0,0,
210,0,0,,Sogar mich?,Sogar dich.,200,0,0,
210,0,0,,Also fesselst du dich auch|selbst bis zur Hilflosigkeit?,So meinte ich das nicht.,200,0,1,
210,0,0,HasRopeMastery,"Große Worte, aber ich bin|eine Meisterin mit Seilen.","Schön und gut, aber meinst du damit nur|das Fesseln oder auch das Entkommen?",215,1,0,
210,0,0,,Würdest du|mich fesseln?,"Wenn du bereit bist, frag einfach, und du|wirst komplett in meiner Gewalt sein.",200,0,-1,
215,0,0,,Bis jetzt habe ich mich nie|wirklich befreien können.,"Also hast du es gemeistert, unterwürfig zu sein.",200,0,-1,
215,0,0,EscapedIsolationMildred,Mildred hat mich gefesselt|und ich bin entkommen.,"Beeindruckend, dafür musst du sie richtig angepisst|haben, und dann macht sie keine halben Sachen.",200,1,1,
215,0,0,EscapedIsolationYuki,Yuki hat mich gefesselt|und ich bin entkommen.,"Beeindruckend, aber ich hätte nicht gedacht, dass Yuki|einfach jemanden fesseln und allein lassen würde.",216,1,0,
215,0,0,,Mich halten|keine Seile fest.,Das ist eine gewagte Behauptung.|Dreh dich um und wir stellen sie auf die Probe.,218,0,0,
216,0,0,,Ich gab ihr Schlafmittel und|sie fesselte mich im Keller.,"Wenn du sowas tust, sollten wir dich|vielleicht dauerhaft gefesselt lassen.",200,-1,0,
216,0,0,IsolationYukiOrgasm,Sie zwang mich zu Oralsex|und knebelte mich danach.,"Haha, das klingt nach einem Ansporn zum Ausbruch,|oder wolltest du diesen Knebel lieber genießen?",217,0,0,
216,0,0,IsolationYukiOrgasm,"Sie wollte etwas Kontrolle,|als ich sie kommen ließ.","Wow, alle Achtung.",200,1,1,
217,0,0,,Der Knebel konnte|gar nicht schnell raus.,Überrascht mich nicht.,200,0,0,
217,0,0,,Ich wollte den Knebel nach|dem Ausbruch behalten.,"Du musst eine sehr folgsame Lehrerschleimerin sein,|wenn du den Geschmack deiner Herrin so sehr liebst.",200,0,-2,
218,0,0,,Ehrlich gesagt bin ich|noch nicht ganz bereit.,Für ein feiges Huhn reißt du|deinen Schnabel ganz schön weit auf.,200,-1,-1,
218,0,0,,"Nur zu, gib dein Bestes.|(Dich für sie umdrehen.)","(Amelia hilft dir aus deiner Uniform, zieht deine|Hände nach hinten und fängt an, dich zu fesseln.)",500,1,1,AmeliaTies()
220,0,0,,Ihre Nerven|sind doch egal.,"Das ist eine widerliche Einstellung,|es sollte allen Beteiligten Spaß machen.",200,-1,0,
220,0,0,,Was macht|sie dann hier?,"Sie sagte, sie ist mit einer Freundin hier,|mehr wollte sie mir nicht verraten.",225,0,0,
220,0,0,,Also will sie nur|Andere dominieren?,"Weiß nicht, ich musste sie überreden, mir beim Fesseln|der Zwillinge zu helfen, aber das schien ihr zu gefallen.",225,0,0,
225,0,0,,"Ich könnte sie überreden,|sich fesseln zu lassen.",Du kannst es gern versuchen.,200,1,0,
225,0,0,,"Vielleicht würde es ihr|gefallen, an mir zu üben.","Ganz bestimmt, wenn du sie|erstmal dazu kriegen würdest.",200,0,-1,
230,0,0,,Beim Box-Tie ist dafür|aber der Unterleib frei.,"Stimmt, wenn du darauf stehst. Er hält|auch ungezogene Hände auseinander.",231,,,
230,0,0,,Ellbogen zusammen drückt|wirklich die Brust raus.,So könnte man es ausdrücken.,233,,,
231,0,0,,"Hey, Charlotte,|was magst du denn lieber?","Na ja, ich habe keine Meinung dazu.",232,0,0,Charlotte()
231,0,0,,"Nicht weit genug, dass ich|nicht ans Schrittseil käme.","Du musst es wirklich lieben, gefesselt zu sein.",200,1,-1,
