Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,,"Also, was gibt's?",Dorm.jpg
0,10,0,,"Dein Zimmer ist richtig nett.|Also, was gibt's?",Dorm.jpg
0,0,-10,,"Hey, Mädchen, was gibt's?",Dorm.jpg
0,0,10,,"Miss, was gibt es Neues?",Dorm.jpg
0,0,0,Common_PlayerNaked,(Sie betrachtet deinen nackten Körper.)|Du bist so eine unanständige Schülerin.,Dorm.jpg
0,10,0,Common_PlayerNaked,(Sie betrachtet deinen nackten Körper.)|Du bist so eine unanständige Freundin.,Dorm.jpg
0,0,-10,Common_PlayerNaked,(Sie betrachtet deinen nackten Körper.)|Du bist so ein unanständiges Mädchen.,Dorm.jpg
0,0,10,Common_PlayerNaked,"(Sie betrachtet deinen nackten Körper.)|Miss, Sie sind so unanständig.",Dorm.jpg
0,0,0,Common_ActorIsLover,"Was gibt's, Schatz?",Dorm.jpg
0,0,0,Common_ActorIsOwner,"Was gibt's, mein Schützling?",Dorm.jpg
0,0,0,Common_ActorIsOwned,"Was gibt's, Herrin?",Dorm.jpg
0,0,0,IsRoped,"(Sie bemüht sich, einen Knoten zu erreichen.)|Das ist eng, kannst du mir helfen?",Dorm.jpg
0,0,0,IsStrapped,(Sie versucht sich mühsam aus dem Handschuh zu|befreien.) Das ist unbequem. Kannst du mir helfen?,Dorm.jpg
0,0,0,IsGagged,Ohm uuooohmg uom nougn!,Dorm.jpg
10,0,0,,,Dorm.jpg
20,0,0,,,Dorm.jpg
100,0,0,,(Sie sieht dich an und lächelt.)|Du bist so eine liebe Freundin.,Dorm.jpg
100,0,0,Common_ActorIsOwned,(Sie sieht dich an und lächelt.)|Ihr seid so eine nette Herrin.,Dorm.jpg
100,0,0,Common_ActorIsOwner,(Sie sieht dich an und lächelt.)|Du bist so ein lieber Schützling.,Dorm.jpg
105,0,0,,,Dorm.jpg
106,0,0,,,Dorm.jpg
110,0,0,,,Dorm.jpg
120,0,0,,,Dorm.jpg
130,0,0,,,Dorm.jpg
140,0,0,,,Dorm.jpg
150,0,0,,,Dorm.jpg
160,0,0,,,StartDating.jpg
170,0,0,,,Dorm.jpg
190,0,0,,,Dorm.jpg
191,0,0,,,Dorm.jpg
192,0,0,,,StopDating.jpg
193,0,0,,,StopDating.jpg
194,0,0,,,Dorm.jpg
200,0,0,,"Training? Aber ich treibe reichlich Sport, Miss.",Dorm.jpg
200,0,0,Common_ActorIsLover,"Im Ernst, Schatz?|Ich treibe schon sehr viel Sport.",Dorm.jpg
210,0,0,,,Dorm.jpg
220,0,0,,,Dorm.jpg
230,0,0,,,Dorm.jpg
240,0,0,,,Dorm.jpg
245,0,0,,,Dorm.jpg
250,0,0,,,Dorm.jpg
260,0,0,,,Dorm.jpg
270,0,0,,,Dorm.jpg
280,0,0,,,Dorm.jpg
290,0,0,,,Dorm.jpg
291,0,0,,,Dorm.jpg
292,0,0,,,Dorm.jpg
293,0,0,,,Dorm.jpg
294,0,0,,,Dorm.jpg
295,0,0,,,Dorm.jpg
296,0,0,,,Dorm.jpg
297,0,0,,,Dorm.jpg
300,0,0,,"Ich sehe doch, wie du dich in meiner Nähe benimmst.|Hattest du jemals einen Mentor?",Dorm.jpg
300,0,0,Common_ActorIsLover,"Baby, ich glaube, ich kenne dich ganz gut.|Hattest du jemals einen Mentor?",Dorm.jpg
301,0,0,,,Dorm.jpg
302,0,0,,,Dorm.jpg
303,0,0,,,Dorm.jpg
304,0,0,,,Dorm.jpg
305,0,0,,,Dorm.jpg
306,0,0,,,Dorm.jpg
307,0,0,,,Dorm.jpg
308,0,0,,,Dorm.jpg
309,0,0,,,Dorm.jpg
320,0,0,,,Dorm.jpg
321,0,0,,,Dorm.jpg
322,0,0,,,Dorm.jpg
323,0,0,,,Dorm.jpg
324,0,0,,,Dorm.jpg
325,0,0,,,Dorm.jpg
326,0,0,,,Dorm.jpg
327,0,0,,,Dorm.jpg
328,0,0,,,Dorm.jpg
329,0,0,,,Dorm.jpg
330,0,0,,,Dorm.jpg
