Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,Common_ActorIsOwner,"Mentor, is it time|for my training?","Not now, we are on short break.|Your training will resume later.",0,0,0,RandomJenniferDommeEvent()
0,0,0,Common_ActorIsOwner,"Mentor, can I wear|something else?",Of course my little protege.|You can wear what you want.,0,0,0,IsChangingBlocked()
0,5,0,!Common_ActorIsLover,You look so|pretty Jennifer.,You look much better than me.|(You need +20 love to date Jennifer.),0,0,0,TestLove()
0,0,0,,We need to talk.,Yeah?  What's on your mind?,0,0,0,TestTalk()
0,0,5,!Common_ActorIsOwned,"Girl, you need|some training.",I already train almost everyday Miss.|(You need +20 submission to collar Jennifer.),0,0,0,TestDomme()
0,0,-5,!Common_ActorIsOwner,Miss Jennifer.|I admire you.,I'm not sure why you admire me that much.|(You need -20 submission to submit to Jennifer.),0,0,0,TestSub()
0,0,0,Common_PlayerGagged,@Om nnnuoogn mh!,"If you practice enough, maybe you'll|learn to talk clearly while being gagged.",0,0,0,TestUnbind()
0,0,0,Common_ActorIsOwner,(Hum a sexy song|and dance for fun.),"Not now, we are on short break.|Your training will resume later.",0,0,0,RandomJenniferDommeEvent()
0,0,0,Common_PlayerRestrained,(Struggle in|your restrains.),"Nope, you're not getting out.|It's great to see you struggle.",0,0,0,TestUnbind()
0,0,0,!Common_ActorIsOwner,You should wear|something else.,"No, thanks.  I'm fine like that.",0,0,0,TestChange()
0,0,0,SexAvail,Would you like to|make love with me?,"No, I don't feel like it.|Let's do something else.",0,0,0,TestSex()
0,0,0,PleasurePlayerAvail,"My submissive, you|will pleasure me now.",Pleasure you how Mistress?,630,0,0,TestPleasurePlayer()
0,0,0,!Common_PlayerRestrained,(Play with her.),(You take a step toward her.),10,0,0,
10,5,0,!Common_PlayerGagged,(Kiss her.),(You get close to her and|kiss her sweetly on the lips.),10,0,0,Kiss()
10,1,0,!Common_PlayerRestrained,(Tickle her.),"(You get closer and tickle her on the|chest, but she doesn't react that much.)",10,0,0,Tickle()
10,0,5,!Common_PlayerRestrained,(Spank her.),(You spank her pretty hard on the|butt while she stares at you unamused.),10,0,0,Spank()
10,0,0,CanMasturbate,(Masturbate her.),"(You get closer to masturbate|her, but she pushes you away.)",10,0,0,StartMasturbate()
10,0,0,IsGagged,(Ungag her.),(You remove her gag.)|Thanks!  This is better.,10,0,0,Ungag()
10,0,0,IsRoped,(Untie her.),(You undo the knots and remove the|ropes while she stretches slowly.),10,0,0,Untie()
10,0,0,IsStrapped,(Unstrap her.),(You remove the straps and|unlace the binder from her arms.),10,0,0,Untie()
10,0,0,,(Stop playing.),(You take a step back.),0,0,0,
20,0,0,ChatAvail,I'd like to know|more about you.,"Very well, we can talk about me.",0,0,0,StartChat()
20,0,0,AllowTraining,Would you like|to practice fighting?,Absolutely!  We can simulate|another school grounds attack.,590,0,0,StartTraining()
20,0,0,Common_ActorIsOwned,Let's review|your rules.,(She seems to worry.)|Of course Mistress.,610,0,0,
20,0,0,Common_ActorIsOwned,Gear up!  It's time|for some training.,Yes Mistress!  (She jumps of joy.),800,0,0,ChangeToTrain()
20,0,0,Common_PlayerChaste,Can you please help|me with this belt?,I can't.  I don't have|the keys for that belt.,0,0,0,
20,0,0,Common_ActorIsLover,About our relationship...,What's going on sweetie?,190,0,0,
20,0,0,CanKickOut,It's time for you|to leave my place.,(She looks very disappointed.)|Are you kicking me out?,790,-1,1,"ActorSetPose("""")"
20,0,0,,Never mind.,"Alright.  So, what could|we do to have some fun?",0,0,0,
100,0,0,,Do you have|a loved one?,"No, I've never dated anyone.",110,0,0,TestRelationship()
100,0,0,,Do you have|a boyfriend?,"No, I've never dated anyone.",110,0,0,TestRelationship()
100,0,0,,Do you have|a girlfriend?,"No, I've never dated anyone.",110,0,0,TestRelationship()
105,0,0,,"Yes, I'm lucky.",You're way luckier than me.|Let's talk about something else.,0,0,0,
105,0,0,,You'll find someone.,I hope to find someone someday.|Let's talk about something else.,0,0,0,
105,0,0,Common_ActorIsOwned,I would rather|date you.,"Please, break up with her first Mistress.|I'm don't want to join a love triangle.",106,0,0,
105,0,0,!Common_ActorIsOwned,I would rather|date you.,You have to break up with her.|I don't want to join a love triangle.,106,0,0,
106,0,0,,"Yes, I'll do that.",I'm surprised to hear that.|Let me know if you do it.,0,0,0,
106,0,0,,I'll think about it.,"Very well, let me know if you break up.",0,0,0,
106,0,0,,I can't do that.,I totally understand my friend.|Let's talk about something else.,0,0,0,
110,0,0,,How do you|feel about me?,You're my best friend COMMON_PLAYERNAME.|I enjoy every moment we share together.,120,0,0,
110,0,0,,Do you like me?,I do.  You're the best COMMON_PLAYERNAME.|I enjoy every moment we share together.,120,0,0,
110,0,0,,You would date|someone like me?,I could.  You're the best COMMON_PLAYERNAME.|I enjoy every moment we share together.,120,0,0,
120,0,0,,I think I love|you Jennifer.,Would you really date a loser like me?,130,0,0,
120,0,0,,I love your|sexy body.,Would you really date a loser like me?,130,0,0,
120,0,0,,I've masturbated|thinking about you.,I...  I don't know what to say.|Let's talk about something else.,0,0,0,
120,0,0,,I want to fuck|you right now.,I...  I don't know what to say.|Let's talk about something else.,0,0,0,
130,0,0,,"Sorry, I can't|date a loser.",(She sighs and looks down.)|Let's talk about something else.,0,0,0,
130,0,0,,We can both be|losers in love.,That sounds wonderful.|I love you COMMON_PLAYERNAME.,140,0,0,
130,0,0,,You're not a loser.|You've won my heart.,You've did the same with my heart.|I love you COMMON_PLAYERNAME.,140,0,0,
130,0,0,,(Shut her up|with a kiss.),(She's surprised and smiles.)|I love you COMMON_PLAYERNAME.,140,0,0,
140,0,0,,Will you be|my girlfriend?,Yes!  Will you be my girlfriend also?,150,0,0,
140,0,0,,Will you marry me?,What?  Don't do jokes like that.|Let's talk about something else.,0,0,0,
140,0,0,,I love you Jennifer.,(She nods with a bright smile.)|Will you be my girlfriend?,150,0,0,
150,0,0,,Yes!!!|(Kiss her.),(You jump into each other arms for|some groping and a passionate kiss.),160,3,0,StartDating()
150,0,0,,I need time to|think about it.,"(She looks disappointed.)|Very well, take your time.",0,0,0,
160,0,0,AllowSexAfterDate,Show me your sexy|body my love.,"Yes darling, I even have a toy we can try.|(You both strip and she gets a double dildo.)",170,0,1,BothNaked()
160,0,0,AllowSexAfterDate,(Blush red and|start to strip.),"Don't be shy baby, I have a toy we can try.|(You both strip and she gets a double dildo.)",170,0,-1,BothNaked()
160,0,0,AllowSexAfterDate,I want to make|love with you.,"That's my wish also, I have a toy we can try.|(You both strip and she gets a double dildo.)",170,1,0,BothNaked()
160,0,0,,I'm so happy!,Me too baby!,0,0,0,
160,0,0,,I can't wait to|tell my friends.,And I can't wait to tell my family.|I hope to meet your friends soon.,0,1,0,
160,0,0,,We should|go out later.,Go out?  We have each other.|Isn't that everything we need?,0,-1,0,
170,0,0,,You're so kinky!|(Get in bed.),,0,0,0,MakeLove()
170,0,0,!Common_ActorIsOwner,(Push her on the bed.),,0,0,1,MakeLove()
170,0,0,!Common_ActorIsOwned,(Let her carry|you in bed.),,0,0,-1,MakeLove()
190,0,0,,I... I... I lost my|train of thought.,(She seems a little nervous.)|You got me scared darling.,0,0,0,
190,0,0,,I don't think it's|working between us.,(She looks devastated.)|You're breaking up baby?,191,0,0,
190,0,0,,I want to break up.,(She looks devastated.)|You're breaking up baby?,191,0,0,
191,0,0,,"No, let's stay together.",Don't toy with my emotions like that.,0,0,0,
191,0,0,Common_ActorIsOwned,"We'll break up, but I'll|keep you as my slave.","(She bows her head and cries silently.)|Yes Mistress, it was too good to be true.",192,-5,0,BreakUp()
191,0,0,!Common_ActorIsOwned,"Yes, I want to break up.",(She shakes her head in denial.)|I knew it was too good to last.,193,-5,0,BreakUp()
192,0,0,,I'm sorry.|Don't cry.,"Don't be sorry, it's probably my fault.|Let's talk about something else.",0,0,-1,AllowLeave()
192,0,0,,You're not|in my league.,No need to put salt in the wound.|Let's talk about something else.,0,-1,1,AllowLeave()
192,0,0,,It was a mistake|from the start,"Yes, it was wonderful mistake.|Let's talk about something else.",0,0,0,AllowLeave()
192,0,0,,You'll find someone|perfect for you.,You think so?  I really doubt it.|Let's talk about something else.,0,1,0,AllowLeave()
193,0,0,,I'm sorry.|Don't cry.,I'm not crying!  I'm leaving!|(She runs away from the room.),194,0,-1,JenniferLeave()
193,0,0,,You're not|in my league.,No need to put salt in the wound.|(She runs away from the room.),194,-1,1,JenniferLeave()
193,0,0,,It was a mistake|from the start,I won't do that mistake again!|(She runs away from the room.),194,0,0,JenniferLeave()
193,0,0,,You'll find someone|perfect for you.,"That's nice, but I'm leaving anyway.|(She runs away from the room.)",194,1,0,JenniferLeave()
200,0,0,,I'm not talking|about sports.,What are you talking about then?|(She looks down to avoid your eyes.),210,0,0,
200,0,0,,"Common girl, you know|what I'm talking about.","I'm sorry Miss, I'm not sure|what you're referencing too.",210,0,0,
200,0,0,,(Cross your arms|and stare at her.),(She gulps.)  You're not talking|about sports are you Miss?,210,0,0,
210,0,0,,I'm talking about|your attitude.,"Yes, I know I'm not very good in public.|I'm thinking about taking a sociology class.",220,0,0,
210,0,0,,"Girl, you're a loser.",(She sighs.)  I know I'm pretty bad in public.|I'm thinking about taking a sociology class.,220,0,0,RefuseSubmit()
210,0,0,,You'll need help to|survive in our school.,(She nods.)  I guess you mean socially?|I'm thinking about taking a sociology class.,220,0,0,
210,0,0,,You need to step|your game up.,"Yes, I know I'm not very good in public.|I'm thinking about taking a sociology class.",220,0,0,
220,0,0,,That's a dumb idea. You|need something harsher.,(She sighs.)  Something harsher?|What do you have in mind Miss?,230,0,0,RefuseSubmit()
220,0,0,,That won't be enough.|You need harder training.,Harder training?  Are you sure?|What do you have in mind?,230,0,0,
220,0,0,,Forget that class.|You need a real training.,A real training?  I'm confused.|What do you have in mind?,230,0,0,
230,0,0,,I could reprogram you.|To make you popular.,You think I can be popular?|How will you do that?,240,0,0,
230,0,0,,I will help you to get|rid of your public fears.,It sounds too good to be true.|How will you do that?,240,0,0,
230,0,0,,"I'll train you to|be more daring,",It might be a good idea.|How will you do that?,240,0,0,
230,0,0,,You'll be top slut when|I'm done with you.,(She shakes her head from left to right.)|How exactly do you plan to do that?,240,0,0,RefuseSubmit()
230,0,0,,"Under my wing,|you will be loved.",I could be loved in school?|How will you do that?,240,0,0,
240,0,0,IsNaked,You're done the first step.|Showing some flesh.,(She blushes.)  I rarely strip for anyone.|You have a strange magnetism over me.,250,0,0,
240,0,0,IsNaked,You're naked.|That's a good start.,(She blushes.)  I rarely strip for anyone.|You have a strange magnetism over me.,250,0,0,
240,0,0,!IsNaked,"First, you need to|take off your clothes.",(She gives you a surprised look.)|Are you serious?  Why?,245,0,0,
240,0,0,!IsNaked,Follow my orders|and strip down.,(She gives you a surprised look.)|Are you serious?  Why?,245,0,0,
240,0,0,!IsNaked,Strip slut!,(She shakes her head no.)|Are you serious?  Why?,245,0,0,RefuseSubmit()
245,0,0,,I will not ask|you twice.,(She strips.)  I rarely strip for anyone.|You have a strange magnetism over me.,250,0,0,"ForceChangeActor(""Naked"")"
245,0,0,,It's part of|your training.,(She strips.)  I rarely strip for anyone.|You have a strange magnetism over me.,250,0,0,"ForceChangeActor(""Naked"")"
245,0,0,,(Stay silent and point|at her clothes.),(She strips.)  I rarely strip for anyone.|You have a strange magnetism over me.,250,0,0,"ForceChangeActor(""Naked"")"
250,0,0,,"Admit it, you like|to obey my orders.","I'm don't know why, but you might be right.|I do feel very submissive toward you.",260,0,0,
250,0,0,,It's easy to explain.|You're a submissive.,I do feel very submissive toward you.,260,0,0,
250,0,0,,It's Dominant magnetism.|You cannot escape it.,It's quite powerful.  Kind of scary.|I do feel very submissive toward you.,260,0,0,RefuseSubmit()
250,0,0,,"Cunt, you crave|to serve me.",(She frowns and looks down.)|I do feel submissive toward you.,260,0,0,
260,0,0,,"As a bitch, you|will be collared.",A collar?  I've seen girls wearing that.|They seem to have a protector.,270,0,0,RefuseSubmit()
260,0,0,,I will collar you|for your training.,A collar?  I've seen girls wearing that.|They seem to have a protector.,270,0,0,
260,0,0,,As my sub.  I will lock a|collar around your neck.,A collar?  I've seen girls wearing that.|They seem to have a protector.,270,0,0,
270,0,0,,"Once collared, you will|be protected by me.",You truly want to train|and protect me Miss?,280,0,0,
270,0,0,,A collar means that|I fucking own you.,(She takes one step back.)|You want to own me Miss?,280,0,0,RefuseSubmit()
270,0,0,,Only the best subs|found a Mistress.,You truly want to become my Mistress?,280,0,0,
270,0,0,,You will join my family|if you wear it.,It sounds nice to have a family.|Do you want to collar me Miss?,280,0,0,
280,0,0,,"Jennifer, will you|wear my collar?","I'm sorry, I don't think I can do it.|Let's talk about something else.",0,0,0,TestEnslave()
