PlayerGagged,,,(She laughs at your mumbles.)  Mumble all you want.  I'm taking back what you've stolen.,,
FightVictory,,,"(She grumbles.)  Unbelievable!  Fine, keep your stolen loot for now, but we will recover it soon.",,
FightDefeat,,,(She smirks.)  Justice has been served.  Someone like you has no right to carry our locks and keys.,,
ItemMouth,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth,,,(You remove her gag and she grumbles.)  Are you releasing me now?  It's been long enough.,,
ItemMouth2,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth2,,,(You remove her gag and she grumbles.)  Are you releasing me now?  It's been long enough.,,
ItemMouth3,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth3,,,(You remove her gag and she grumbles.)  Are you releasing me now?  It's been long enough.,,
ItemEars,,,(She seems angry as you push earplugs inside.)  I know I failed my mission!  There's no need to humiliate me.,,
RemoveItemEars,,,(You pull the earplugs out.)  Another Dominatrix will track you down.,,
ItemArms,,,"(She struggles as you restrain her arms securely.)  Do what you want, I will not cooperate.",,
RemoveItemArms,,,(You free her arms and she stretches.)  Can I leave now?  This place is a dump.,,
ItemLegs,,,(She trashes as you restrain her legs.)  I've already surrendered you know.,,
RemoveItemLegs,,,(You release her legs.)  Let me go and I'll lower the bounty on your head.,,
ItemFeet,,,(She grumbles as you restrain her feet.)  I will have my revenge someday.,,
RemoveItemFeet,,,(You release her feet.)  You had your fun?   Can you let me go?,,
ItemBoots,,,(She grumbles as you restrain her feet.)  You really think you can keep me?,,
RemoveItemBoots,,,(She stays silent as you release her feet.),,
ItemNeck,,,(She adjusts her neck to the new collar.)  Don't make me laugh.  Nobody can own me.,,
RemoveItemNeck,,,(You remove the collar from her neck.)  We have better collars for you at the Box.,,
ItemPelvis,,,(She struggles to avoid the belt but you're able to strap it on her.)  This is really annoying.,,
RemoveItemPelvis,,,(She sighs as you unlock the belt.)  The keys and locks will be back at the box sooner or later.,,
ItemHead,,,(She sighs as you strap the device on her head.)  Get lost girl!,,
RemoveItemHead,,,"(You release her head as she nods.)  Fine, can I go now?",,
ItemHood,,,(You put the hood on her head as she goes silent.),,
RemoveItemHood,,,(She grins as you remove the hood from her head.)  I have many tools for you at home.,,
