Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,没错！而且我做的很棒！,我希望关禁闭能纠正你这种态度。|你对你的所作所为感到羞耻么？,10,-1,1,
0,0,0,,Sidney骗我这么做的！,她也将受到相应的惩罚。|你对你的所作所为感到羞耻么？,10,0,0,
0,0,0,,(保持沉默.),有什么想说的就趁早吧，|你对你的所作所为感到羞耻么？,10,0,0,
0,0,0,,我很抱歉Mildred女士.,说得好，但你仍然需要接受惩罚。|你对你的所作所为感到羞耻么？,10,1,-1,
10,0,0,,(低下头.),很好. 现在把你的包给我.|(她暂时没收了你的包.),20,0,-1,StealItems()
10,0,0,,(保持沉默.),不错.闭上嘴把那个包给我.|(她暂时没收了你的包.),20,0,0,StealItems()
10,0,0,,是的，我知道。|那并不光彩。,非常正确.  现在把你的包给我.|(她暂时没收了你的包.),20,1,0,StealItems()
10,0,0,,羞耻！那明明是|一堂超棒的课！,(她看起来很生气.)把包给我!|(她暂时没收了你的包.),20,-1,0,StealItems()
10,0,0,,你也没怎么反抗啊Mildred.,胡说!现在把你的包给我！|(她暂时没收了你的包.),20,0,1,StealItems()
20,0,0,,嘿！你不能这么做！,我想怎么做就怎么做。|现在把你的校服脱了，小姐.,30,0,0,
20,0,0,,你能把我的包还给我么？,你的惩罚结束后自然会给你.|现在把你的校服脱了，小姐.,30,0,0,
30,0,0,,你这个变态！别想让我脱衣服！,你不做我就亲自动手.|快点脱，不然就吃鞭子。,40,0,1,
30,0,0,,脱掉我的衣服？|这里有点冷。,你在抱怨也不会变暖和的.|快点脱，不然就吃鞭子。,40,0,0,
30,0,0,,好的，Mildred女士（脱掉衣服）,很好，现在你需要戴上这个作为惩罚。|（她给你看了一个项圈）,60,1,-1,
30,0,0,,(沉默着脱掉衣服）,不错，现在你需要戴上这个作为惩罚。|（她给你看了一个项圈）,60,1,0,
40,0,0,,别放屁了！,(她把你推到一个装置上.)|我们有的是办法让你就范，年轻人.,50,-1,0,
40,0,0,,别做梦了，|我不会脱的。,(她把你推到一个装置上.)|我们有的是办法让你就范，年轻人.,50,0,0,
40,0,0,,好的，Mildred女士（脱掉衣服）,很好，现在你需要戴上这个作为惩罚。|（她给你看了一个项圈）,60,1,-1,
40,0,0,,(沉默着脱掉衣服）,不错，现在你需要戴上这个作为惩罚。|（她给你看了一个项圈）,60,1,0,
50,0,0,,放我出去！,（她脱掉了你的衣服，给你带上一个项圈）|这是你惩罚的一部分。,70,0,0,
50,0,0,,救命！有警察么！,（她脱掉了你的衣服，给你带上一个项圈）|这是你惩罚的一部分。,70,0,-1,
50,0,0,,（狠狠瞪她一眼）,（她脱掉了你的衣服，给你带上一个项圈）|这是你惩罚的一部分。,70,0,1,
60,0,0,,那是什么？,这是你惩罚的一部分。|（她给你戴上项圈）,100,0,0,AddCollar()
60,0,0,,项圈？你把我当|什么了？一条狗么？,别再抱怨了，年轻人.|（她给你戴上项圈）,100,0,1,AddCollar()
60,0,0,,你这个变态！我才不戴这个！,别再抱怨了，年轻人.|（她给你戴上项圈）,100,-1,0,AddCollar()
60,0,-3,,你想奴役我么？,只是你惩罚的一部分而已。|（她给你戴上项圈）,100,0,-1,AddCollar()
70,0,0,,那是什么？,这是你惩罚的一部分，年轻人。|（她给你戴上项圈后放开了你）,100,0,0,AddCollar()
70,0,0,,项圈？你把我当|什么了？一条狗么？,别想和我谈判，年轻人.|（她给你戴上项圈后放开了你）,100,0,1,AddCollar()
70,0,0,,你这个变态！|我才不戴这个！,别想和我谈判，年轻人.|（她给你戴上项圈后放开了你）,100,-1,0,AddCollar()
70,0,-3,,你想奴役我么？,只是你惩罚的一部分而已。|（她给你戴上项圈后放开了你）,100,0,-1,AddCollar()
100,0,0,,这是怎么了？,很简单，你将被绳子捆着|在这里度过一小时。,110,0,0,
100,0,0,,我很抱歉！请放了我！,已经晚了。你将被绳子捆着|在这里度过一小时。,110,1,-1,
100,0,0,,这个项圈真是难受！,专心点，年轻人.你将被绳子捆着|在这里度过一小时。,110,0,0,
100,0,0,,你戴上项圈更合适。,(她瞪着你.)你将被绳子捆着|在这里度过一小时。,110,0,1,
110,0,0,,捆住我？好吧|这还算公平。,很好.(她把绳子捆在了你的身上.),120,1,0,AddRope()
110,0,0,,（转过身来伸出双手）,(她微笑着把绳子捆在了你的身上.),120,0,-1,AddRope()
110,0,0,,哦！别！别捆我！,你说什么？  (她抓住你的手臂，|强行用绳子捆住了你.),120,0,0,AddRope()
120,0,0,,艹！这也太紧了！,它们还会变得更紧的.|(她把你赶进了一间牢房.),125,-1,0,CheckForCrop()
120,0,0,,你不能这样对我！,我还能做的更过分呢.|(她把你赶进了一间牢房.),125,0,0,CheckForCrop()
120,0,0,,哦！这很热！,不要表现得像妓女一样，年轻人.|(她把你赶进了一间牢房.),125,0,0,CheckForCrop()
125,0,0,,我已经被绑起来了！|为什么还要关住我！,闭嘴，跪下。|(她把你按在地上，捆成了驷马.),130,0,0,
125,0,0,,别逼我！,闭嘴，跪下。|(她把你按在地上，捆成了驷马.),130,0,0,
125,0,0,,这是监狱么？,差不多，现在跪下.|(她把你按在地上，捆成了驷马.),130,0,0,
130,0,0,,哦天哪！请别这样！|我真的很抱歉！,你不觉得现在求饶已经晚了么?|(她把你的项圈锁在了地上的一个环上.),140,1,-1,
130,0,0,,这太过分了！,像个大人一样认清现实吧.|(她把你的项圈锁在了地上的一个环上.),140,0,0,
130,0,0,,我会报警来抓你的！,像个大人一样认清现实吧.|(她把你的项圈锁在了地上的一个环上.),140,0,0,
130,0,0,,这真是个完美的|束缚啊小姐。,说明我有个好老师。.|(她把你的项圈锁在了地上的一个环上.,140,0,-1,
140,0,0,,哦！我动不了了！,当然。在我堵上你的嘴前你有什么想说的？,150,0,0,
140,0,0,,总有一天你|会付出代价！,继续做你的梦去吧。|在我堵上你的嘴前你有什么想说的？,150,0,1,
140,0,0,,我真佩服你的手艺。,因为你不是第一个让我这么做的学生.|在我堵上你的嘴前你有什么想说的？,150,1,0,
150,0,0,,(保持沉默.),(她把一个口球塞进你的嘴里锁住)|试着从禁闭里学点什么吧.,200,0,0,AddGag()
150,0,0,,正义终将实现！,(她叹了口气，把一个口球塞进你的嘴里|锁住)试着从禁闭里学点什么吧.,200,0,0,AddGag()
150,0,0,,Mildred小姐！,(她摇了摇头，把一个口球塞进你的嘴里|锁住)试着从禁闭里学点什么吧.,200,0,0,AddGag()
150,5,0,,Mildred小姐！我受到|教训了！我会做个好人的！,(她笑着看着你.)|你能保证不再惹麻烦？,160,0,0,
150,1,-5,,拜托了Mildred小姐！|（呜咽着哭起来）,可怜的孩子，也许是我太苛刻了。|你能保证从现在开始做个好人么？,160,0,0,
150,0,6,,你就这样把我扔在这里|的话我爸爸会起诉你的！,Umm，我可打不起官司。好吧，如果|你保证以后做个好人我就放了你。,160,0,0,
160,0,0,,是的！我保证会当个好人！,非常好.(她解开了你.)|现在穿好衣服去吃午饭吧。.,170,0,0,Release()
160,0,0,,我不会再惹麻烦了！,好.(她解开了你.)|现在穿好衣服去吃午饭吧。.,170,0,0,Release()
160,0,0,,我不需要怜悯！|想做什么就做吧！,(她叹了口气，把一个口球塞进你的嘴里|锁住)试着从禁闭里学点什么吧.,200,0,1,AddGag()
160,0,0,,去NMD你这头母猪！,(她摇了摇头，把一个口球塞进你的嘴里|锁住)试着从禁闭里学点什么吧.,200,-1,0,AddGag()
170,0,0,,是的，小姐.|(离开禁闭室.),,170,0,0,LeaveIsolation()
170,0,0,,(笑着点点头.)|(离开禁闭室.),,170,0,0,LeaveIsolation()
200,0,0,,UUMPH!  UGN!,(她慢慢地转身离开.)|我会在11：30回来.,210,0,0,AllowLeave()
200,0,0,,(回以一道愤怒的目光.),(她慢慢地转身离开.)|我会在11：30回来.,210,0,0,AllowLeave()
200,0,0,,(看向周围，不看她.),(她慢慢地转身离开.)|我会在11：30回来.,210,0,0,AllowLeave()
300,0,0,,这TM是啥?,这可以保证让我在教育你时|你会待在原地。|,310,-1,0,
300,0,0,,(试图找个舒服的姿势.),你还想在木马上找舒服的位置么？,310,0,0,
300,0,0,,哈？难道你想用|这个来吓唬我？,这个大玩具可以保证让我在教育你时|你会待在原地。|,310,0,1,
310,0,0,,你不能打我!|我是这里的学生！,,320,0,0,DoCrop()
310,0,0,,你觉得这合法么！,,320,0,0,DoCrop()
310,0,0,,好的Mildred小姐！|我明白了！,,320,0,0,DoCrop()
310,0,0,,你最好用力点！|疼痛对我来说不算什么！,,320,0,0,DoCrop()
320,0,0,,艹！好痛！,,320,0,0,DoCrop()
320,0,0,,噢！,,320,0,0,DoCrop()
320,0,0,,大力点！快点！,,320,0,0,DoCrop()
320,0,0,,这比蚊子叮还轻！,,320,0,0,DoCrop()
320,0,0,,(默默忍耐.),,320,0,0,DoCrop()
320,0,0,,(假装不觉得疼.),,320,0,0,DoCrop()
320,0,0,,(试图躲开.),,320,0,0,DoCrop()
320,0,0,,(哭喊着求救.),,320,0,0,DoCrop()
330,0,0,,Mmmh，也许吧。,也许禁闭会教会你点什么。.|(她把你赶进了一间牢房.),125,0,0,
330,0,0,,没错，以后看到你就跑。,你真是无可救药了，年轻人.|(她把你赶进了一间牢房.),125,0,0,
330,0,0,,我想是的，谢谢。,很好的想法，年轻人.|(她把你赶进了一间牢房.),125,1,0,
330,0,0,,是的，Mildred小姐.|(低下头.),这根鞭子真是个好东西.|(她把你赶进了一间牢房.),125,0,-1,
330,0,0,,哦？禁闭不是一整天么？,你真是无可救药了，年轻人.|(她把你赶进了一间牢房.),125,0,0,
330,0,0,,下次就轮到我鞭打你了。,(她最后抽了一下你的脸，|并把你赶进了一间牢房.),125,-1,1,
