Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,,(Jennifer正在角落里看书，看到你后她合上书站起来.)|你好，COMMON_PLAYERNAME。,CouchLeft.jpg
0,5,0,,(Jennifer正在角落里看书，看到你后她合上书站起来.)|COMMON_PLAYERNAME，见到你真好。,CouchLeft.jpg
0,0,5,,(Jennifer正在角落里看书，看到你后她合上书站起来.)|午安， COMMON_PLAYERNAME小姐。,CouchLeft.jpg
0,0,0,TennisVictory,(Jennifer正在角落里看书，看到你后她合上书站起来.)|你好啊！今天还可以再在网球上向你讨教下么？,CouchLeft.jpg
0,0,0,TennisDefeat,(Jennifer正在角落里看书，看到你后她合上书站起来.)|你好啊！还想再用网球向我挑战么？,CouchLeft.jpg
0,0,0,Common_PlayerRestrained,(Jennifer对你的状态很感兴趣.)|发生了什么？为什么你被捆着？,CouchLeft.jpg
0,0,0,HasEgg,(Jennifer正在角落里看书，看到你后她合上书站起来.)|我可算是把你塞的跳蛋拿出来了。,CouchLeft.jpg
10,0,0,,我找到一本关于奥运会历史的有趣的书。,CouchLeft.jpg
20,0,0,,你在找哪本书？,CouchLeft.jpg
30,0,0,,你在找哪本书？,CouchLeft.jpg
40,0,0,,你也许能在文学区找到，|从这里回头，一直走然后右转。.,CouchLeft.jpg
100,0,0,,还有什么别的想要的么？?,CouchLeft.jpg
100,5,0,,嘿，COMMON_PLAYERNAME!|还有什么别的想要的么？,CouchLeft.jpg
100,0,5,,我们又见面了COMMON_PLAYERNAME小姐.|还有什么别的想要的么？,CouchLeft.jpg
110,0,0,,我坐的地方有什么问题么|别担心，坐这里很舒服。,CouchLeft.jpg
120,0,0,,我不能躺在沙发上，|要是有别人要坐怎么办。,CouchLeft.jpg
130,0,0,,(她躺在沙发上看着你.)|现在我看起来足够放松了么?,Couch.jpg
140,0,0,,(她躺在沙发上看着你.)|还有什么事？,Couch.jpg
150,0,0,,我知道我没什么朋友。,Couch.jpg
150,5,0,,我知道我没什么朋友，|至少还有你能陪我聊天。,Couch.jpg
155,0,0,,如果你愿意，我们也许可以成为朋友|彼此互相帮助？,Couch.jpg
160,0,0,,我知道自己害羞的个性很难改变，|你可以帮我变得更加自信吗？,Couch.jpg
170,0,0,,你是认真的吗？|你真的觉得我很漂亮么？,Couch.jpg
171,0,0,,,Couch.jpg
172,0,0,,,Couch.jpg
173,0,0,,,Couch.jpg
174,0,0,,,Couch.jpg
175,0,0,,,Couch.jpg
176,0,0,,,Couch.jpg
177,0,0,,,Couch.jpg
178,0,0,,,Couch.jpg
180,0,0,,我们后面再聊吧.|我想先读完这本书.,CouchLeft.jpg
180,0,0,IsChaste,我想先读完这本书，|但你一会必须把这贞操带解开。,CouchLeft.jpg
180,0,0,ArtDone,我想先读完这本书，|但你刚刚做的真棒。,CouchLeft.jpg
180,0,0,OrgasmDone,这真是个美妙的时刻，|我们可以放学后再见面吗？,CouchLeft.jpg
180,0,0,ThreeOrgasmDone,(她对你耳语.)我真没连续高潮过三次.|我非常希望放学后我们能再见面！,CouchLeft.jpg
181,0,0,,那我该怎么解开腰间这东西?,CouchLeft.jpg
190,0,0,,(Jennifer离开了.),Couch.jpg
200,0,0,,(你在Jennifer旁边坐下.)|那么有什么事么COMMON_PLAYERNAME?,Couch.jpg
210,0,0,,(你在Jennifer旁边坐下.)|这真是个阅读的好地方。,Couch.jpg
211,0,0,,(你在Jennifer旁边坐下.)|你还有什么想说的么？,Couch.jpg
212,0,0,,(你在Jennifer旁边坐下.)|我们要聊什么呢？（她脸红了）,Couch.jpg
213,0,0,,(你在Jennifer旁边坐下.)|我们要聊什么呢？（她脸红了）,Couch.jpg
220,0,0,,(你在Jennifer旁边坐下.)|我们要聊什么呢？（她脸红了）,Couch.jpg
230,0,0,,(你在Jennifer旁边坐下.)|你真的想和我做吗？,Couch.jpg
235,0,0,,,Couch.jpg
240,0,0,,,Couch.jpg
245,0,0,,,Couch.jpg
250,0,0,,,Couch.jpg
260,0,0,,,Couch.jpg
270,0,0,,,CouchCenter.jpg
280,0,0,,,CouchCenter.jpg
300,0,0,,,Couch.jpg
310,0,0,,,Couch.jpg
320,0,0,,(她看着你，似乎有些担心.),Couch.jpg
400,0,0,,,Couch.jpg
410,0,0,,（她轻轻地笑着）拘束大冒险？|能先让我看完这本书么？,CouchLeft.jpg
