Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,Wie ist das Essen|in der Cafeteria?,"Nicht sehr gut um ehrlich zu sein,|aber man verhungert wenigstens nicht.",10,0,0,
0,0,0,,Eine Schulcafeteria? Das|Essen ist sicher widerlich.,"Das solltest du selbst beurteilen, aber|du hast schon recht, toll ist es nicht.",10,-1,0,
0,0,0,,Was steht heute auf|der Speisekarte?,"Spagetti, aber ich muss dich warnen,|Nudeln sind nicht deren Stärke.",10,0,0,
0,0,0,,Lecker! Ich hab|solchen Hunger!,"(Sie kichert.) Mach dir keine zu großen|Hoffnungen, so gut ist das Essen nicht.",10,1,0,
10,0,0,,Ein kluges Mädchen wie du|kennt sicher was Besseres.,I-i-ich kenne da ein kleines|Café in der Nähe.,20,0,1,
10,0,0,,Gibt es denn einen|besseren Ort zum Essen?,Ja. Ich kann ein kleines Café|in der Nähe empfehlen.,20,0,0,
10,0,0,,"Gibt es was Besseres?|Bitte, bitte, bitte.",(Sie kichert.) Es gäbe da ein|kleines Café in der Nähe.,20,0,-1,
20,5,0,,"Super! Kommst. Du|mit, meine Freundin?",Klar! Wollen wir gleich los?,30,1,0,
20,0,5,,Perfekt! Und du|kommst mit.,"Ich... Aber... Ich könnte Ihnen|das Café wohl zeigen, Miss.",30,0,1,
20,1,-3,,Miss Amanda.|Begleiten Sie mich?,"Schnapp dir dein Zeug, wir brechen auf.|(Sie packt dich am Arm und lässt dich nicht los.)",30,0,-1,NoLeave()
20,0,0,NoOption,Möchtest du mit|mir dort hin?,"Ich kann nicht, ich habe schon andere Pläne.",40,0,0,
20,0,0,NoOption,Kannst du mir|das Café zeigen?,"Ich kann nicht, ich habe schon andere Pläne.",40,0,0,
20,0,0,,Ich probiere das Café.|Bis später.,Klar doch. (Sie dreht sich um|und geht zum Mittagessen.),50,0,0,EndLunch()
30,0,0,,Gehen wir!|(Mit Amanda essen.),(Ihr geht beide in ein nahegelegenes|Restaurant und findet einen leeren Tisch.),100,0,0,StartLunch()
40,0,0,,"Okay, bis später.",Bis später dann!|(Sie geht zum Mittagessen.),50,0,0,EndLunch()
40,0,0,,Dann guten Appetit!,"Danke, gleichfalls!|(Sie geht zum Mittagessen.)",50,1,0,EndLunch()
40,0,0,,Du bist scheiße.,Mmmh. (Sie dreht sich um|und geht zum Mittagessen.),50,-1,0,EndLunch()
100,0,0,,Was kannst du|denn empfehlen?,Suppe und Salat mag ich am liebsten.|Gefällt dir denn bis jetzt unser College?,110,0,0,
100,0,0,,Ich verhungere!|Was ist hier genießbar?,(Sie guckt weg.) Genießbar ist hier alles.|Gefällt dir denn bis jetzt unser College?,110,-1,1,
100,0,0,,Kannst du etwas|für mich aussuchen?,Ich kann dir Suppe und Salat empfehlen.|Gefällt dir denn bis jetzt unser College?,110,0,-1,
110,0,0,,Oh ja! Es wirkt wie|eine gute Akademie.,Durchaus! Und was möchtest|du danach von Beruf sein?,120,0,0,GoodMatch()
110,0,0,,Dieses College ist|ein Irrenhaus.,Finde ich nicht. Und was möchtest du|danach von Beruf sein?,120,-1,0,BadMatch()
