Stage,LoveReq,SubReq,VarReq,IntroText,Image
10,0,0,,Tu te trouves dans un coin vide.|Il y a un vieux fauteuil et des livres sur la chimie.,10.jpg
15,0,0,,,10Sit.jpg
30,0,0,,"Sur le côté gauche du couloir, il y a des étagères.|Elles sont pleines de livres sur les mathématiques.",30.jpg
31,0,0,,"Sur le côté droit du couloir, il y a des étagères.|Elles sont pleines de livres sur la physique.",31.jpg
32,0,0,,"Cette coursive aboutit sur une impasse,|il y a quelques livres et un immense comptoir en bois.",32.jpg
33,0,0,,,33.jpg
34,0,0,,,34.jpg
35,0,0,,,35.jpg
36,0,0,,,36.jpg
37,0,0,,,37.jpg
40,0,0,,"Cette coursive aboutit sur une impasse,|il y a un grand nombre de livres sur la littérature.",40.jpg
41,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu dois le lire jusqu'au chapitre 5.",41.jpg
42,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu dois le lire jusqu'au chapitre 5.",41.jpg
43,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu dois le lire jusqu'au chapitre 5.",41.jpg
44,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu dois le lire jusqu'au chapitre 5.",41.jpg
45,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu dois le lire jusqu'au chapitre 5.",41.jpg
46,0,0,,"Tu as trouvé le livre : ""Le Comte de Monte-Cristo"".|Tu as déjà lu le chapitre 5, tu es prête.",41.jpg
50,0,0,,"Sur le côté droit du couloir, il y a des étagères.|Elles sont pleines de livres de philosophie.",50.jpg
60,0,0,,Tu te trouves dans un coin vide.|Il y a un vieux canapé et des livres sur l'histoire.,60.jpg
61,0,0,,Il y a beaucoup de vieux livres|dans les étagères de cette coursive.,61.jpg
65,0,0,,,60Sit.jpg
70,0,0,,Il y a un bureau et une sacoche dans cette section.,70.jpg
71,0,0,,,71.jpg
75,0,0,,"Il n'y a pas grand-chose dans cette section,|mais une règle encadrée.",75.jpg
80,0,0,,Il y a une porte en bois fermée qui mène|à une autre section de la bibliothèque.,80.jpg
81,0,0,,,80.jpg
85,0,0,,Les étagères sont remplies de livres sur la psychologie.|Il y a un petit trou sombre dans l'une des étagères.,85.jpg
86,0,0,,,86.jpg
87,0,0,!Common_PlayerChaste,,87.jpg
87,0,0,Common_PlayerChaste,,87Chastity.jpg
88,0,0,!Common_PlayerChaste,,88.jpg
88,0,0,Common_PlayerChaste,,88Chastity.jpg
90,0,0,,L'étage est fermée et non accessible.,90.jpg
100,0,0,,Il y a quelques étagères fermées.,100.jpg
101,0,0,,,101.jpg
102,0,0,,,102.jpg
103,0,0,,,103.jpg
105,0,0,,Il y a des armoires en bois sur|la partie inférieure des étagères.,105.jpg
106,0,0,,Il y a une impressionnante table en bois et|tu distingues au fond le portait d'un vieil homme.,106.jpg
