Stage,LoveReq,SubReq,VarReq,IntroText,Image
10,0,0,,"In dieser Ecke der Bibliothek steht ein alter Stuhl,|und die Regale sind mit Chemie-Büchern gefüllt.",10.jpg
15,0,0,,,10Sit.jpg
30,0,0,,Auf der linken Seite des Gangs ist ein|Regal voll mit Mathe-Büchern.,30.jpg
31,0,0,,Auf der rechten Seite des Gangs ist ein|Regal voll mit Physik-Büchern.,31.jpg
32,0,0,,"Dieser Gang ist eine Sackgasse, aber es gibt|ein paar Bücher und einen großen Holztresen.",32.jpg
33,0,0,,,33.jpg
34,0,0,,,34.jpg
35,0,0,,,35.jpg
36,0,0,,,36.jpg
37,0,0,,,37.jpg
40,0,0,,"Dieser Gang ist eine Sackgasse, aber|es gibt hier viele Bücher über Literatur.",40.jpg
41,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
42,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
43,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
44,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
45,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
46,0,0,,"Du hast ""Der Graf von Monte Christo"" gefunden.|Für deine nächste Stunde musst du bis Kapitel 5 lesen.",41.jpg
50,0,0,,Auf der linken Seite des Gangs ist ein|Regal voll mit Büchern über Philosophie.,50.jpg
60,0,0,,In dieser Ecke der Bibliothek gibt es eine|alte Couch und Geschichtsbücher.,60.jpg
61,0,0,,In den Regalen dieses Gangs|stehen Unmengen alter Bücher.,61.jpg
65,0,0,,,60Sit.jpg
70,0,0,,In diesem Teil der Bibliothek befinden|sich ein Schreibtisch und eine Tasche.,70.jpg
71,0,0,,,71.jpg
75,0,0,,In diesem Teil der Bibliothek gibt es|nicht viel außer einer gerahmten Regel.,75_DE.jpg
80,0,0,,Eine verschlossene Holztür führt|in einen anderen Teil der Bibliothek.,80.jpg
81,0,0,,,80.jpg
85,0,0,,"In den Regalen stehen Bücher über Psychologie.|In einem der Regale ist ein kleines, dunkles Loch.",85.jpg
86,0,0,,,86.jpg
87,0,0,!Common_PlayerChaste,,87.jpg
87,0,0,Common_PlayerChaste,,87Chastity.jpg
88,0,0,!Common_PlayerChaste,,88.jpg
88,0,0,Common_PlayerChaste,,88Chastity.jpg
90,0,0,,Der obere Bereich ist|geschlossen und unzugänglich.,90.jpg
100,0,0,,In diesem Teil der Bibliothek gibt es|ein paar verschlossene Bücherregale.,100.jpg
101,0,0,,,101.jpg
102,0,0,,,102.jpg
103,0,0,,,103.jpg
105,0,0,,Am unteren Teil der Regale|sind kleine Holzschränke.,105.jpg
106,0,0,,Im hinteren Teil des Raums sind ein großer Holztisch|und das Gemälde eines alten Mannes.,106.jpg
