Stage,LoveReq,SubReq,VarReq,IntroText,Image
10,0,0,,你找到了图书管里一个空旷的角落。|这里有一张大椅子和一本关于化学的书。,10.jpg
15,0,0,,,10Sit.jpg
30,0,0,,在走廊的左边，|有一个满是数学书籍的书架。,30.jpg
31,0,0,,走廊的右边有一个书架，|里面摆满了物理方面的书。,31.jpg
32,0,0,,这条走廊是个死胡同，|只剩下几本书和一个巨大的木制柜台,32.jpg
33,0,0,,,33.jpg
34,0,0,,,34.jpg
35,0,0,,,35.jpg
36,0,0,,,36.jpg
37,0,0,,,37.jpg
40,0,0,,这条走廊是个死胡同，|有很多关于文学的书。,40.jpg
41,0,0,,你找到了《基督山伯爵》。|下节课之前你需要读到第五章。,41.jpg
42,0,0,,你找到了《基督山伯爵》。|下节课之前你需要读到第五章。,41.jpg
43,0,0,,你找到了《基督山伯爵》。|下节课之前你需要读到第五章。,41.jpg
44,0,0,,你找到了《基督山伯爵》。|下节课之前你需要读到第五章。,41.jpg
45,0,0,,你找到了《基督山伯爵》。|下节课之前你需要读到第五章。,41.jpg
46,0,0,,你找到了《基督山伯爵》。|你已经读完下节课所要了解的内容了。,41.jpg
50,0,0,,走廊的左边有一个书架，|里面摆满了哲学书籍。,50.jpg
60,0,0,,你找到了图书管里一个空旷的角落。|这里有一张大椅子和一本关于历史的书。,60.jpg
61,0,0,,这条走廊的书架上有许多旧书。,61.jpg
65,0,0,,,60Sit.jpg
70,0,0,,这个区域有一张桌子和一个包。,70.jpg
71,0,0,,,71.jpg
75,0,0,,这里没别的，|只有一个刻着规则的木框。,75.jpg
80,0,0,,这有一扇紧闭的木门|可以通向图书馆的另一部分。,80.jpg
81,0,0,,,80.jpg
85,0,0,,书架上摆满了心理学方面的书。,85.jpg
86,0,0,,,86.jpg
87,0,0,!Common_PlayerChaste,,87.jpg
87,0,0,Common_PlayerChaste,,87Chastity.jpg
88,0,0,!Common_PlayerChaste,,88.jpg
88,0,0,Common_PlayerChaste,,88Chastity.jpg
90,0,0,,上面已经被关上了。,90.jpg
100,0,0,,这个区域只有几个封闭的书架,100.jpg
101,0,0,,,101.jpg
102,0,0,,,102.jpg
103,0,0,,,103.jpg
105,0,0,,架子底部有木制的橱柜,105.jpg
106,0,0,,这个区域后面有一张大木桌和一幅老人的画像，,106.jpg
