Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,Vale.,Esta bien.  Bienvenida a nuestra clase especial.  Te|aseguro que aprenderás un montón entre estas paredes.,10,0,0,
0,0,0,,Si señora Mildred.,Muy bien.  Bienvenida a nuestra clase especial.  Te|aseguro que aprenderás un montón entre estas paredes.,10,1,-1,
0,0,0,,(Mantenerse en silencio.),"Una calladita, bien.  Bienvenida a nuestra clase especial.  Te|aseguro que aprenderás un montón entre estas paredes.",10,0,0,
0,0,0,,Esto es incómodo.,Me temo que voy a tener que enseñarte disciplina antes que matemáticas. Te|aseguro que aprenderás un montón entre estas paredes.,10,-1,1,
10,0,0,,Espero aprender|un montón señora Mildred.,"Si sigues las reglas de la academia,|te convertirás en toda una señorita.",20,0,-1,
10,0,0,,Entonces enséñame, por favor.,"Lo haré. Si sigues las reglas de la academia,|te convertirás en toda una señorita.",20,0,0,
10,0,0,,Creo que me va a |gustar estar aquí.,"Te aseguro que lo harás.   ,Si sigues las reglas de la academia,|te convertirás en toda una señorita.",20,1,0,
10,0,0,,Creo que tu clase|será muy informativa.,"Lo será.  Si sigues las reglas de la academia,|te convertirás en toda una señorita.",20,0,1,
10,0,0,,(Bosteza.),"Estudiante, Si deseas ser toda una señorita,|debes concentrarte y seguir las reglas.",20,-1,0,
10,0,0,,(Cabezea lentamente.),"Si sigues las reglas de la academia,|te convertirás en toda una señorita.",20,0,-1,
20,0,0,,¿Una señorita?|¿Es una broma?,No estoy bromeando señorita.  Hoy estudiaremos|ecuaciones derivadas.  Espero que tengáis los libros.,30,-1,1,
20,0,0,,¿Una señorita?|Está bien.,(Te sonríe.)   Hoy estudiaremos|ecuaciones derivadas.  Espero que tengáis los libros.,30,1,0,
20,0,0,,(Inclina tu cabeza|y asiente lentamente.),(Te sonríe.)  Hoy estudiaremos|ecuaciones derivadas.  Espero que tengáis los libros.,30,0,-1,
30,0,0,,Si señora Mildred.|He venido para aprender.,Muy bien.  Ahora abrid vuestros libros en la|página 147 y revisad las fórmulas.,40,1,-1,
30,0,0,,¿Derivadas?|¿Qué coño?,(Golpea tu escritorio con la vara.) Vigila tu lenguaje|y abre tu libro en la página 147.,40,-1,0,
30,0,0,,¿Derivadas?|Odio las mates.,(Golpea tu escritorio con la vara.) Vigila tu lenguaje|y abre tu libro en la página 147.,40,1,0,
30,0,0,,¿Derivadas?|Parece complicado.,Empezemos entonces.  Ahora abrid vuestros libros en la|página 147 y revisad las fórmulas.,40,0,0,
40,0,0,,(Mantenerse callada y|abrir el libro.),Bien. Ahora estate callada mientras enseño.|(Vuelve a su pupitre y empieza a enseñar.),50,0,0,
40,0,0,,(Mira al reloj|de la pared.),(Te mira fijamente y|vuelve a su escritorio para empezar la explicación.),50,-1,0,
40,0,0,,si señora Mildred.|(Abre el libro.),Muy bien.   Ahora estate callada mientras enseño.|(vuelve a su escritorio y empieza la explicación.),50,0,-1,
40,0,0,,"Si, suficiente cháchara.|(Abre el libro.)",Good! Ahora estate callada mientras enseño.|(vuelve a su escritorio y empieza la explicación.),50,0,1,
100,0,0,,Señora Mildred! ¿Qué estas|haciendo?,Enseñarte una lección jovencita.|(Te acomete con su vara.),110,0,0,
100,0,0,,¿Qué coño?,Yo no tolero esa clase de lenguaje.|(Te golpea fuerte con su vara.),110,-1,0,
100,0,0,,!Hey!  No puedes|hacer eso.,"Por supuesto que puedo, no tienes ni idea de donde estás.|(Te acomete con su vara.)",110,0,0,
100,0,0,,(Intentar darle una patada.),"Así que eres una jovencita agresiva, esto te enseñará.|(Te golpea fuerte con su vara.)",110,-1,1,
110,0,0,,!Mierda!  !Eso duele!,!Idiota!|(She hits you really hard.),120,-1,0,
110,0,0,,!Ah!  señora Mildred.|Por favor para.,Pararé cuando hayas aprendido la lección.|(Te acomete otra vez y sonríe.),120,1,0,
