Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"Да, это мой первый день| здесь.",Тогда добро пожаловать!  Я Аманда.,10,0,0,
0,0,0,,"Да, первый день в новой|школе всегда ужасает.","Всё будет нормально. Я Аманда, здравствуй.",10,0,-1,
0,0,0,,Ты выглядишь как|учительский любимчик.,"Эммм… Хорошо...  Я...|Я Аманда, здравствуй.",10,-1,1,
0,0,0,,Почему ты такая|заботливая?,"Ох!  Нет причин.  Я Аманда, здравствуй.",10,-1,0,
0,0,0,SidneyInBondage,"Если тебя связать,|ты будешь прекрасна.","(Она краснеет.)|Ты думаешь?  Я Аманда, рада тебя видеть.",10,0,1,
0,0,0,SidneyInBondage,Веди себя хорошо|или будешь как она.,"Да, да, конечно.  Я Аманда.|(Она склоняет голову и смотрит в пол.)",10,-1,2,
10,0,0,,Расскажи мне об этом|колледже.,Он был основан столетием назад монахинями.|Теперь это известный женский колледж.,20,0,0,
10,0,0,,Какое занятие|будет этим утром?,"Математика!  Моя любимая!  Подожди немного, сейчас встретишь учителя.",20,0,0,
10,0,0,,Об этой академии говорят|только хорошее.,"Ты всё правильно слышала, это место прекрасно.",20,1,0,
10,0,0,,"Не могу дождаться конца|урока,чтобы сбежать.","Я не уверена, что это правильное отношение к учебе.",20,-1,0,
20,0,0,,Мне нравится твоя|прическа.,"(Она смеется и краснеет.)|Ты тоже хороша, а теперь готовься, урок скоро начнется",30,1,0,
20,0,0,,"Ты словно очарована|этой глупой школой.",Ммм (Она поворачивается и перестает говорить),50,-1,0,
20,0,0,,"Не планируй ничего на|обед я куплю тебе еду.",Правда?  (смеется)|Давай сфокусируемся на уроке.,30,0,1,
20,0,0,,Не могла бы ты показать|мне округу после урока?,Может смогу.|Но в первую очередь приготовься к уроку.,30,0,-1,
30,0,0,,"Да, давай займемся|нашим занятием.",Хорошо сказано.,50,1,0,
30,0,0,,"Занятие, занятие, занятие|Ты такая скучная.",Ох! Прости!.  (Она разворачивается и заканчивает разговор),50,-1,0,
30,1,0,,"Будь осторожна, та|брюнетка зло смотрит.","О боже!  Спасибо за предупреждение.|Впервые вижу её сумку, интересно, что в ней?",40,1,0,
40,1,0,,"Не беспокойся, в случае|проблем я защищу тебя.",Ты сможешь?  Это прекрасно!|Но давай вернемся к занятию.,50,0,1,
40,1,0,,"Может, пожалуешься|учителю? Она страшная.",Предупредить учителя… Я не знаю.|Давай вернемся к занятию.,50,0,-1,
40,1,0,SidneyInBondage,"У нее были веревки.|Она их ""носит"" теперь.",Хахаха!  Я вижу это.|Но может стоит ёё отпустить до начала занятий?,50,1,0,
200,0,0,BondageNotConfronted,Желаешь ли ты|быть связанной сейчас?,"Что?  Нет!  Урок начнется с минуты на минуту!|Пожалуйста, убери веревки.",200,-1,0,ConfrontBondage()
200,0,0,BondageNotConfronted,"Признайся,ты бы|хотела быть связанной.",О мой бог!  (Она покраснела.)|Нет... Д... Не... урок начнется действительно скоро.,200,-1,1,ConfrontBondage()
200,0,0,StopRopeSubAllowed,"Я люблю бондаж,|можешь меня связать?","Ох!  Ты покорная, может быть, после школы|(Она подмигивает.) Что мы говорили о новенькой?",200,0,-2,StopRopeSub()
200,0,0,,Используем их потом.|(Прячешь веревки.),Потом? (Она смотрит на тебя заинтересованно.)|Что мы говорили о новенькой?,200,0,0,StopRope()
200,0,2,,(Схватить и снять|её одежду.)ADD_MINUTES:1,"Нет, боже, нет!  Не снова!|(Она пытается сопротивляться, но проигрывает.)",220,0,0,Strip()
200,0,4,,"Будь послушной и живо |снимай свою униформу.ADD_MINUTES:1","Н... Эхх... Да, Мисс...|(Она покорно снимает свои топ и юбку.)",220,0,0,
220,0,0,,(Связать её.)ADD_MINUTES:1,(Ты обматываешь веревки вокруг ёё тела и|связываешь ей руки позади спины.  Она тихо стонет.),230,0,0,Tie()
220,0,0,,Оденься обратно.ADD_MINUTES:1,"Боги, наконец-то!  Это невероятно неловко.",200,0,0,
230,0,0,,(Повернуть её.),Что?  Боги!  Что ты делаешь??|(Ты силой заставляешь ёё повернуться.),240,0,0,
230,0,0,,(Развязать её.)ADD_MINUTES:1,"(Ты медленно развязываешь ёё) Спасибо тебе огромное!|Все будет в порядке, если я оденусь?",220,0,0,Untie()
230,0,0,,(Пощекотать её.)ADD_MINUTES:1,(Она краснеет и не может перестать смеяться.)|Эй!  Ахахахахаха!  Ты забавная.,230,0,0,Tickle()
230,1,0,,(Поцеловать её.)ADD_MINUTES:1,Ещё один поцелуй?|(Она краснеет и улыбается тебе.),230,0,0,Kiss()
230,0,0,SidneyInBondage,(Заставь обнять Сидни.)ADD_MINUTES:1,(Они вынуждены обнимать и тереться друг об друга.)|Боже мой! Это неприлично.,250,0,0,
230,0,0,,Ты выглядишь как|связанный ангел.,(Она хихикает и улыбается тебе.),230,0,0,
230,0,0,,"Если я развяжу тебя,|смогу ли связать позже?ADD_MINUTES:1",Оооох!  Да!  Конечно!|(Ты развязываешь ёё и пожимаете ей руку.),300,1,1,Untie()
