Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,,Hi! Bist du neu an unserer Schule?|Der Unterricht beginnt um acht.,Amanda.jpg
0,0,0,SidneyInBondage,"Hi! Kaum zu glauben, dass du Sidney gefesselt hast.|So sieht sie aber schon recht süß aus.",Amanda.jpg
10,0,0,,Hallo und nochmals willkommen.,Amanda.jpg
20,0,0,,Brauchst du etwas?,Amanda.jpg
30,0,0,,"Wolltest du sonst noch etwas wissen,|oder sollen wir uns auf den Unterricht vorbereiten?",Amanda.jpg
40,0,0,,(Sie schaut zu dem schwarzhaarigen|Mädchen und wirkt verängstigt.),Amanda.jpg
50,0,0,,"Unterhalten wir uns nach der Stunde, ja?",Amanda.jpg
50,2,0,,"Ich würde gern plaudern, aber ich muss mich|vorbereiten. Treffen wir uns nachher.",Amanda.jpg
50,-2,0,,Ich habe wirklich keine Zeit zum Reden.,Amanda.jpg
50,0,0,SidneyInBondage,(Sie kichert.) Sidney sieht so niedlich aus.|Aber vielleicht solltest du sie vor der Stunde befreien.,Amanda.jpg
200,0,0,,Warum hast du Seile bei dir?,Amanda.jpg
220,0,0,,Pass bitte auf meine Kleidung auf.|(Sie wirkt sehr gedemütigt.),AmandaStrip.jpg
230,0,0,,"Oh Gott! Der Unterricht fängt gleich an.|(Sie zerrt verzweifelt am Seil, um sich zu befreien.)",AmandaBondageFront.jpg
240,0,0,,,AmandaBondageBack.jpg
250,0,0,,,AmandaBondageHug.jpg
260,0,0,,,AmandaBondageKiss.jpg
300,0,0,,Danke für die Befreiung. (Sie lächelt.),Amanda.jpg
300,0,0,SidneyInBondage,"Danke fürs Freilassen, Sidney sieht so echt süß aus.|Aber vielleicht solltest du sie vor der Stunde befreien.",Amanda.jpg
