Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,,你好！ 你是新来的吗？|这堂课八点钟开始。,Amanda.jpg
0,0,0,SidneyInBondage,你好！  真不敢相信你把 Sidney 绑起来了。|不过她那样看起来很可爱。,Amanda.jpg
10,0,0,,你好，欢迎你。,Amanda.jpg
20,0,0,,还有什么事？,Amanda.jpg
30,0,0,,你还想知道什么，或者我们准备上课？,Amanda.jpg
40,0,0,,（她看着那个黑发的女孩并且看起来吓坏了。）,Amanda.jpg
50,0,0,,"我们下课后再聊，行吗？",Amanda.jpg
50,2,0,,我真的很想跟你聊但是我需要准备笔记了。 下课后见。,Amanda.jpg
50,-2,0,,我真的没有时间跟你聊了。,Amanda.jpg
50,0,0,SidneyInBondage,（她傻笑着。） Sidney 那样看起来真可爱。|但是也许你应该在上课前解开她。,Amanda.jpg
200,0,0,,你为什么会有绳子？,Amanda.jpg
220,0,0,,注意我的衣服。|（她看起来很羞耻。）,AmandaStrip.jpg
230,0,0,,噢天哪！ 马上就要上课了。|（她徒劳地拉扯绳子想要解开。）,AmandaBondageFront.jpg
240,0,0,,,AmandaBondageBack.jpg
250,0,0,,,AmandaBondageHug.jpg
260,0,0,,,AmandaBondageKiss.jpg
300,0,0,,谢谢你让我走。（她微笑着说。）,Amanda.jpg
300,0,0,SidneyInBondage,谢谢你让我走，另外 Sidney 那样看起来真可爱。|但是也许你应该在上课前解开她。,Amanda.jpg
