Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"嗯，我是新来的。",欢迎！ 我是 Amanda。,10,0,0,
0,0,0,,"是的，新学校的第一天|总是令人害怕。","没事的。 我是 Amanda，欢迎你。",10,0,-1,
0,0,0,,你看上去像是|老师的走狗。,"呃…… 那个…… 我……|我是 Amanda，欢迎你。",10,-1,1,
0,0,0,,关你什么事？,"哦，只是随便问问。我是 Amanda，欢迎你。",10,-1,0,
0,0,0,SidneyInBondage,我敢打赌你被绑起来|的样子也很可爱。,"（她脸红了。）|你觉得呢？ 我是 Amanda，很高兴认识你。",10,0,1,
0,0,0,SidneyInBondage,你最好老实点|不然你也会像她一样。,"是，是，当然。 我是 Amanda。|（她低下头盯着地板。）",10,-1,2,
10,0,0,,告诉我关于|这所学院的事情。,这所学院是在一个世纪前由修女建立的。|现在是一所很有名的女子学院。,20,0,0,
10,0,0,,这节是什么课？,数学！ 我的最爱！ 等会你就会见到我们的老师了。,20,0,0,
10,0,0,,我听说这所学院很棒。,"你听说的没错，这里太棒了。",20,1,0,
10,0,0,,我希望这节课赶紧过去。,我不能肯定你这是正确的学习态度。,20,-1,0,
20,0,0,,我喜欢你的头发。,"（她暗笑并且泛起红晕。）|你人真好，现在做好准备，马上就开始上课了。",30,1,0,
20,0,0,,听起来你对这个|愚蠢的学校很着迷。,呃。（她转过身去并且不再和你聊。）,50,-1,0,
20,0,0,,"中午我请客。",真的吗？（傻笑）|现在我们专心上课吧。,30,0,1,
20,0,0,,下课后你能|带我四处看看吗？,也许吧。|但是现在先准备上课吧。,30,0,-1,
30,0,0,,"行，我们专心上课吧。",说得好。,50,1,0,
30,0,0,,"上课，上课，上课。|你真无聊。",噢，抱歉。（她转过身去并且不再和你聊。）,50,-1,0,
30,1,0,,"小心，那个黑头发|的女孩在盯着你。","我的天！谢谢你的提醒。|这是我第一次看见她的包，我想知道里面有什么。",40,1,0,
40,1,0,,"别担心，如果她来惹|麻烦，我会保护你的。",你会保护我？太好了！|不过现在先专心上课吧。,50,0,1,
40,1,0,,"也许你应该告诉老师，|她很可怕。",告诉老师…… 我不知道。|现在我们专心上课吧。,50,0,-1,
40,1,0,SidneyInBondage,"包里有绳子，|她现在正“穿着”它们。",哈哈哈，我看到了。|不过在上课前你应该先放开她？,50,1,0,
200,0,0,BondageNotConfronted,你现在想要被绑起来吗？,什么？不！还有几分钟就要上课了！|请把那些绳子放回去。,200,-1,0,ConfrontBondage()
200,0,0,BondageNotConfronted,"承认吧，|你喜欢被绑起来。",噢天哪！（她脸红了。）|不…… 那个…… 不…… 马上就要上课了。,200,-1,1,ConfrontBondage()
200,0,0,StopRopeSubAllowed,"我喜欢捆绑，|你能把我绑起来吗？","噢！你真顺从，也许放学后吧。|（她眨眨眼。）我们刚才聊到哪了，新来的？",200,0,-2,StopRopeSub()
200,0,0,,我们待会可以用到。|（把绳子收起来。）,待会？（她好奇地看着你。）|那么我们刚才聊到哪了，新来的？,200,0,0,StopRope()
200,0,2,,（抓住她并脱下她的|校服。）(1 分钟),我的天不要！别再这样了！|（她尝试抵抗但是失败了。）,220,0,0,Strip()
200,0,4,,"乖，现在脱下你的|校服。(1 分钟)",不…… 呃…… 是，女士……|（她顺从地脱下了上衣和短裙。）,220,0,0,
220,0,0,,(绑她)|(1 分钟),（你把绳子缠绕在她的身体上把他的手臂绑在了背后。她轻轻地呻吟。）,230,0,0,Tie()
220,0,0,,穿上你的衣服。|(1 分钟),太好了！这真是太尴尬了。,200,0,0,
230,0,0,,(将她转过去),什么？我的天，你在做什么？|（你强行将她转了过去。）,240,0,0,
230,0,0,,(解开她)|(1 分钟),（你慢慢地解开她。）非常感谢！|我可以穿上我的衣服吗？,220,0,0,Untie()
230,0,0,,(挠她)|(1 分钟),（她泛起红晕并且停不住地笑。）|嘿！哈哈哈哈哈！你真有意思。,230,0,0,Tickle()
230,1,0,,(亲她)|(1 分钟),另一个吻？|（她脸上泛起红晕并且向你微笑。）,230,0,0,Kiss()
230,0,0,SidneyInBondage,(让她拥抱 Sidney)|(1 分钟),（两个女孩被强制互相拥抱并摩擦。）|天啊！这不合适吧。,250,0,0,
230,0,0,,被绑着的你|看起来像天使。,（她傻笑了一会后向你微笑。）,230,0,0,
230,0,0,,"如果我解开你，待会我能|再把你绑起来吗？(1 分钟)",哦！是的！当然！|（你解开她并且握了握她的手。）,300,1,1,Untie()
230,0,0,,"如果我解开你，你待会能|把我绑起来吗？(1 分钟)","嘿嘿嘿，好的。|（你解开她并且握了握她的手。）",300,1,-2,Untie()
240,0,0,,(将她转过去),（你强行将她转了回来。）|哦…… 实际上我更喜欢看着你。,230,0,0,
240,0,0,,(解开她)|(1 分钟),（你慢慢地解开她。）非常感谢！|我可以穿上我的衣服吗？,220,0,0,Untie()
240,0,0,,(挠她)|(1 分钟),（她泛起红晕并且停不住地笑。）|嘿！哈哈哈哈哈！你真有意思。,240,0,0,Tickle()
240,0,0,,(扇她)|(1 分钟),（你又打了她一下但她看起来更能接受了。）|停下！,240,0,0,Spank()
240,0,0,,你知道吗，你的|屁股很漂亮。,真的吗？（她脸红了。）,240,0,0,
240,0,0,,"如果我解开你，待会我能|再把你绑起来吗？(1 分钟)",哦！是的！当然！|（你解开她并且握了握她的手。）,300,1,1,Untie()
240,0,0,,"如果我解开你，你待会能|把我绑起来吗？(1 分钟)","嘿嘿嘿，好的。|（你解开她并且握了握她的手。）",300,1,-2,Untie()
250,0,0,,(分开她们),谢谢。那真是太羞耻了。,230,0,0,
250,0,0,,(强迫他们亲吻)|(1 分钟),还要亲？这太恶心了！|（你将她们放在一起又亲吻了一遍。）,260,0,0,ForceKiss()
250,0,0,,你们两个真是一对|漂亮的束缚伙伴。,（她们盯着你。）,250,0,0,
260,0,0,,(分开她们),谢谢。那真是太羞耻了。,230,0,0,
260,0,0,,(停止接吻),"无意冒犯，Sidney，|但你不是我的菜。",250,0,0,
260,0,0,,空气中弥漫着爱的气息！,喂！这一点都不好玩。|（她向你吐了吐舌头。）,260,0,0,
260,2,0,,我也可以亲一个吗？,"嘿嘿嘿，好。|（她转过来亲你。）",260,0,0,
