PlayerGagged,,,(She looks at you and laughs.)  Cute gag girl.,,
FightVictory,,,(She seems furious.)  I can't believe you won.  You will not get out of here alive.,,
FightDefeat,,,(She kicks your butt one last time and laughs.)  Get lost!  You're no match for me.,,
Punishment8,,,"(A Dominatrix takes you away.)  So, we've caught the infamous DialogPlayerName.  You'll never forget this lesson.",,
Punishment5,,,(A Dominatrix takes you away.)  You've been on list for a while DialogPlayerName.  I'll teach you a lesson.,,
Punishment2,,,"(A Dominatrix takes you away.)  (She cracks her knuckles.)  So, you're a troublemaker?  I'll teach you a lesson.",,
Punishment0,,,(A Dominatrix takes you away.)  (She stares at you.)  You've caused some trouble?  Then it's time for your lesson.,,
ItemMouth,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth,,,"(You remove her gag and she seems happy.)  You don't need to gag me, I won't scream.",,
ItemMouth2,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth2,,,"(You remove her gag and she seems happy.)  You don't need to gag me, I won't scream.",,
ItemMouth3,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth3,,,"(You remove her gag and she seems happy.)  You don't need to gag me, I won't scream.",,
ItemEars,,,(She seems angry as you push earplugs inside.)  This is not needed!,,
RemoveItemEars,,,(You pull the earplugs out.)  Does it matter if I hear or not?,,
ItemArms,,,(She struggles as you restrain her arms securely.)  I already surrendered you know.,,
RemoveItemArms,,,"(You free her arms and she stretches.)  Thanks, I guess.  Just lead the way.",,
ItemLegs,,,(She submits to you while you restrain her legs.)  You want me to come with you or not?,,
RemoveItemLegs,,,(You release her legs as she shakes her butt.)  Fine.  Just tell me where to go.,,
ItemFeet,,,(She tests your feet restraints by jumping on her toes.)  I guess we are not going anywhere.,,
RemoveItemFeet,,,"(You release her feet and she wiggles them.)  Ok girl, where are we going?",,
ItemBoots,,,(She wiggles her feet as you restrain them.)  You're not make your escape any easier.,,
RemoveItemBoots,,,(She stands on her toes as you release her feet.)  Just make up your mind.,,
ItemNeck,,,(She adjusts her neck to the new collar.)  That Bondage Club collar means nothing to me.,,
RemoveItemNeck,,,(You remove the collar from her neck.)  Next time I will collar you.,,
ItemPelvis,,,(She struggles to avoid the belt but you're able to strap it on her.)  Fuck this!,,
RemoveItemPelvis,,,(She seems happy as you unlock the belt from her waist.)  I guess I can thank you.,,
ItemHead,,,(You strap the device on her head as she sighs.)  Enjoy it while it lasts.,,
RemoveItemHead,,,(You release her head as she nods rapidly.)  Don't think you're out of trouble.,,
ItemHood,,,(You put the hood on her head as she goes silent.),,
RemoveItemHood,,,(She nods happily as you remove the hood from her head.)  Try not to freak me out.,,
ItemNose,,,(You strap the item on her nose as she sighs.)  Do I look like a Guinea pig to you?,,
RemoveItemNose,,,(She nods as you remove the device.)  Someday Pandora's Box will make you pay.,,
ItemTorso,,,(You strap the harness on her torso as she blushes.)  What are you doing here?,,
RemoveItemTorso,,,(She stretches as you release her from the harness.)  A break is nice.,,
ItemButt,,,(She moans softly as you slide the device inside.)  Gosh!  What kind of kidnapping is that?,,
RemoveItemButt,,,(She wiggles her butt as you remove the plug.)  Next time your butt is mine.,,
ItemBreast,,,(She holds her breath as you use the item.)  You're pushing your luck there.,,
RemoveItemBreast,,,(She wiggles her breast slowly as you remove the device.)  Kidnappers don't make up their mind easily it seems.,,
