PlayerGagged,,,(She stares at your gag and seems envious.)  I hope I get gagged like that soon.,,
ItemMouth,,,(She giggles and allows you to gag her easily.),,
RemoveItemMouth,,,(She hums a happy song as you remove her gag.)  I have wonderful gags Miss.,,
ItemMouth2,,,(She giggles and allows you to gag her easily.),,
RemoveItemMouth2,,,(She hums a happy song as you remove her gag.)  I have wonderful gags Miss.,,
ItemMouth3,,,(She giggles and allows you to gag her easily.),,
RemoveItemMouth3,,,(She hums a happy song as you remove her gag.)  I have wonderful gags Miss.,,
ItemEars,,,(She gives you a curious look as you push earplugs inside.)  The sound of silence!,,
RemoveItemEars,,,(You pull the earplugs out.)  Being deaf creates quite an immersion.,,
ItemArms,,,(She struggles for fun as you restrain her arms.)  Bondage is so much fun.,,
RemoveItemArms,,,(You free her arms and she stretches.)  I hope you have more fun items in your bag.,,
ItemLegs,,,(She submits to you and stays silent while you restrain her legs.),,
RemoveItemLegs,,,(You release her legs as she shakes her butt.)  Are we going anywhere?,,
ItemFeet,,,(She laughs and tests your feet restraints.)  You sure know your bondage Miss.,,
RemoveItemFeet,,,(You release her feet and she wiggles them.)  Pandora's Box needs more Dominants like you.,,
ItemBoots,,,(She laughs and tests your feet restraints.)  You sure know your bondage Miss.,,
RemoveItemBoots,,,(You release her feet and she wiggles them.)  Pandora's Box needs more Dominants like you.,,
ItemNeck,,,(She adjusts her neck to the new collar.)  I hope we won't get in trouble.,,
RemoveItemNeck,,,(You remove the collar from her neck.)  I'm not sure you're supposed to remove it Miss.,,
ItemPelvis,,,(She sighs as you lock the belt on her.)  I guess a good slave is a chaste slave.,,
RemoveItemPelvis,,,(She seems happy as you unlock the belt from her waist.)  Wow!  Thank you so much.,,
ItemHead,,,(You strap the device on her head as she shakes from left to right.)  This is intense!,,
RemoveItemHead,,,(You release her head as she nods rapidly.)  I'd love to meet an owner like you Miss.,,
ItemHood,,,(You put the hood on her head as she goes silent.),,
