PlayerGagged,,,Lovely gag.  Do you need help with it?  Nod if you do.,,
RescueIntroductionClass,,,Can you go check on the Introduction Class?  Sometimes new members get out of control.,,
RescueShibariDojo,,,I've heard rumors of trouble going on at the Shibari Dojo.  Can you make sure everyone is fine?,,
RescueShop,,,I think that something went wrong at the store.  Can you go there to help the vendor?,,
RescueGambling,,,I think that something went wrong at the Gambling Hall.  Can you go there to help the players?,,
RescuePrison,,,Guard the prison cell so that nothing happens there.,,
MaidDrinksVictory,,,(You come back to DialogCharacterName with an empty drink platter.)  Well done!,,
MaidDrinksDefeat,,,(You come back to DialogCharacterName with spilled drinks all over your uniform.),,
MaidCleaningVictory,,,(DialogCharacterName gets you back to the maid quarters and smiles.)  You've did it!,,
MaidCleaningDefeat,,,(DialogCharacterName gets you back to the maid quarters and frowns.)  You failed to clean up in time.,,
MaidInitiationTransition,,,(DialogCharacterName hugs you and gropes your red butt.)  You're now a full maid my sister.,,
CantReleasePlayer,,,I'm sorry Miss.  I cannot help you.,,
ItemMouth,,,"(She first shakes her head to avoid the gag, but finally surrenders as you silence her.)",,
RemoveItemMouth,,,"(You remove her gag while she stretches her mouth.)  Thanks Miss, it's hard to dispatch maids with that gag.",,
ItemArms,,,(She sighs and turns around while you restrain her arms.)  It might be a little hard to work like that Miss.,,
RemoveItemArms,,,(You free her arms and she nods happily.)  Thanks a lot Miss.,,
ItemLegs,,,(She submits to you while you restrain her legs securely.)  I don't need to move anyway.,,
RemoveItemLegs,,,(You release her legs from the restraint.)  Let me know if I can help you Miss.,,
ItemFeet,,,(She looks puzzled as you restrain her feet.)  I'll stay on guard here Miss.,,
RemoveItemFeet,,,"(You release her feet and she wiggles them.)  Thanks Miss, it was troublesome.",,
ItemNeck,,,(You strap the collar on her while she blushes.)  You're quite a Dominant Miss.,,
RemoveItemNeck,,,(You remove the collar around her neck.)  Thanks Miss.,,
ItemPelvis,,,(You snap the belt around her waist and crotch while she sighs.)  No more fun for the crew.,,
RemoveItemPelvis,,,(You unlock the belt from her waist and she smiles.)  Thanks a lot Miss DialogPlayerName.,,
ItemHead,,,(You strap the device on her head as she nods slowly.)  This will not make my job easier Miss.,,
RemoveItemHead,,,"(You remove the device and she nods rapidly.)  Thanks a million, this is much better.",,
ItemBreastLeatherWhip,,,(She jumps from the searing pain on her breast.)  Ouch!  Miss Head Maid!,,
ItemBreastLeatherCrop,,,(You whip her breast with the leather crop as she whimpers and bows her head.),,
ItemPelvisLeatherWhip,,,(You whip her butt hard as she sighs.)  I promise I'll work harder Miss Head Maid.,,
ItemPelvisLeatherCrop,,,(She grumbles as you strike her butt with the crop.)  A maid work isn't easy.,,
0,,,(She Whinny'ing),,
0,,"Hello, I'm DialogPlayerName.  Pleased to meet you.",(She Whinny'ing),DialogRemove(),
0,,What's going on in here?,(She stamps),,
0,,(Try to trot to her),(She turns away.),,StablePlayerIsolation()
0,10,(Trot to her),(She nudges you with her nose),,StablePlayerOtherPony()
0,,I can't stay to chat.  (Leave her.),,DialogLeave(),
10,,(Try to talk with her.),(You both try to mumble to each other but it makes no sense),,
10,,(Lean on her.),(You lean and rest on each other hips while she whinny slowly.),,
10,,(Nuzzle with her.),(You clumsily nuzzle each other in your restraints and giggle.),,
10,,(Rub your body against hers.),(You both rub your bodies against each other and moan slowly.),,
10,,(Try to masturbate her.),(You rub your armband against her and hear the satisfied snort.),,
10,,(Try to release her.),(You struggle in your armbinder and try to release her.  But you fail miserably.),,
10,0,(Step back.),(You step back.),,
