PlayerGagged,,,"Fine, Horses don't speech.",,
CantReleasePlayer,,,I'm sorry Miss.  I cannot help you.,,
ItemMouth,,,"(She first shakes her head to avoid the gag, but finally surrenders as you silence her.)",,
RemoveItemMouth,,,"(You remove her gag while she stretches her mouth.)  Thanks Miss, it's hard to dispatch ponies with that gag.",,
ItemArms,,,(She sighs and turns around while you restrain her arms.)  It might be a little hard to work like that Miss.,,
RemoveItemArms,,,(You free her arms and she nods happily.)  Thanks a lot Miss.,,
ItemLegs,,,(She submits to you while you restrain her legs securely.)  I don't need to move anyway.,,
RemoveItemLegs,,,(You release her legs from the restraint.)  Let me know if I can help you Miss.,,
ItemFeet,,,(She looks puzzled as you restrain her feet.)  I'll stay on guard here Miss.,,
RemoveItemFeet,,,"(You release her feet and she wiggles them.)  Thanks Miss, it was troublesome.",,
ItemNeck,,,(You strap the collar on her while she blushes.)  You're quite a Dominant Miss.,,
RemoveItemNeck,,,(You remove the collar around her neck.)  Thanks Miss.,,
ItemPelvis,,,(You snap the belt around her waist and crotch while she sighs.)  No more fun for the crew.,,
RemoveItemPelvis,,,(You unlock the belt from her waist and she smiles.)  Thanks a lot Miss DialogPlayerName.,,
ItemHead,,,(You strap the device on her head as she nods slowly.)  This will not make my job easier Miss.,,
RemoveItemHead,,,"(You remove the device and she nods rapidly.)  Thanks a million, this is much better.",,
ItemBreastLeatherWhip,,,(She jumps from the searing pain on her breast.)  Ouch!  Miss Head Maid!,,
ItemBreastLeatherCrop,,,(You whip her breast with the leather crop as she whimpers and bows her head.),,
ItemPelvisLeatherWhip,,,(You whip her butt hard as she sighs.)  I promise I'll work harder.,,
ItemPelvisLeatherCrop,,,(She grumbles as you strike her butt with the crop.)  I'm a Trainer not a horse.,,
0,,,Welcome to the Horse Stable.  How can I help you?,,
0,,"Hello, I'm DialogPlayerName.  Pleased to meet you.","Pleased to meet you too.  I'm DialogCharacterName, I'm a Trainer for our Horse Club.",DialogRemove(),
0,,What's going on in here?,We train Submissive to be Ponygirls. This allows them to move very elegantly.,DialogRemove(),
0,,Can I get a pony training? ,,CanBecomePony(),!PlayerIsPony
0,,I want a trial training.,"Ok, let us start.",TrialTraining(),!PlayerIsPony
0,,I'm her for a Training Routine.,,PlayerStartTrainingLesson(),PlayerIsPony
0,,(Dress Back),(She begins to stow the bridle.),DressBackPlayer(),StablePlayerIsDressOff()
0,,I can't stay to chat.  (Leave her.),,DialogLeave(),
11,12,"Here's the money, let's start.",(She puts it in her pocket.) Dress Off,PayTheFee(),
11,0,Thank you for the information.,"No problem, always happy.",,
12,,No way!  Can't I stay clothed?,"(She slap your Face) No, that is mandatory.",DialogRemove(),
12,13,(Dress Off),That's how it is. Now open your Mouth.,DressPonyStart(),
13,,why should I?,On the teeth one recognizes the age of a horse. ,DialogRemove(),
13,14,(Open your Mouth),(She looks in.) That looks good. Now bend over.,,
14,15,(Bend Over),"(She feels the Butt) Ok, I think that's okay. Stand straight.",,
15,16,(Stand straight.),(She pops the whip.) Go 10 steps.,,
16,17,(Go forward.),That has potential. Now dress the Harness.,,
17,18,(Dress up.),Open your Mouth.,"DialogWearItem(""LeatherHarness"", ""ItemTorso"")",
18,19,(Open your Mouth.),Arms behind your back,"DialogWearItem(""HarnessBallGag"", ""ItemMouth"")",
19,20,(Move the arms backwards),Bend Over,"DialogWearItem(""LeatherArmbinder"", ""ItemArms"")",
20,21,(Bend Over),"(She feels the Butt) Ok, here ist the Plug. Now we finished dress off. Stand straight.","DialogWearItem(""BlackButtPlug"", ""ItemButt"")",
21,22,(Stand straight.),Take a step forward. ,BecomePonyFin(),
22,100,(Take a Step),"Elegant like a fence post, you have a long way to go.",,
51,,(Stand still and wait),What a cute pony.,PlayerWearEquipment(0),
100,0,(Waiting for instructions),,PlayerGetTrainingLesson(),
StableTrainerToyHorseFin,,,"That was great, right?",,
StableTrainerToyHorseCancel,,,With exercise that will certainly better.,,
StableBecomePonySubIntro,0,,No not yet. Only submissive people can be trained.,,
StableBecomePonyEquipmentIntro,,,No not yet. You have to buy the necessary equipment in the shop first.,,
StableBecomePonyEquipmentIntro,0,(listen),"You need the following: a Harness Ball Gag, a Leather Armbinder, a Leather Harness and a Black Butt Plug.",,
StableBecomePonyCollarIntro,0,,No not yet. You also have to wear a collar.,,
StableBecomePonyMoneyIntro,0,,No not yet.  The Training cost 50 $.,,
StableBecomePonyTrueIntro,,,"Yes, the training cost 50 $. The training is long and demanding.",,
StableBecomePonyTrue,11,When can I start?,once you have paid the fee and the health check is completed. ,,
StableBecomePonyTrue,0,I do not want it.,Contact me if you change your mind.,,
StableTrainingStartCollar,,,Where is your collar?,,
StableTrainingStartIntro,,,Let's go. Dress off.,,
StableTrainingStart,51,(Dress Off),She puts you the equipment.,DressPonyStart(),
StableTrainingEndIntro,,,The training is over for today. I'll help you to dress off the Armbinder.,,
StableTrainingEnd,0,(Dress off the equipment),(She stows the equipment.),TrainingStoped(),
StableTrainingGallopIntro,,,Gallop through the manege.,,
StableTrainingGallop,,(Run happily),,PlayerTrainingGallop(1),
StableTrainingGallop,,(Go galloping),,PlayerTrainingGallop(0),
StableTrainingGallop,,(sneak forward),,PlayerTrainingGallop(-1),
StableTrainingWalkIntro,,,Go a few steps and lift your legs properly.,,
StableTrainingWalk,,(Step elegantly),,PlayerTrainingWalk(1),
StableTrainingWalk,,(Walk forward),,PlayerTrainingWalk(0),
