PlayerGagged,,,It seems that someone got kidnapped recently.  (She giggles.)  I can't understand you though.,,
KidnapVictory,,,(She bows her head.)  Congratulations on your victory!  I'm your victim.,,
KidnapDefeat,,,(She smiles.)  That was a fun fight wasn't it?,,
BountyIntroduction,,,"You need to find and kidnap BOUNTYNAME.  She usually kidnaps newcomers.  If you succeed, you'll get paid BOUNTYAMOUNT$.",,
BountyShibari,,,Your bounty is BOUNTYNAME.  She really likes Japanese rope bondage.  The bounty amount is BOUNTYAMOUNT$.,,
BountyShop,,,Find and restrain BOUNTYNAME for a bounty of BOUNTYAMOUNT$.  She's a big spender and loves to shop.,,
BountyMaidQuarters,,,There's a bounty of BOUNTYAMOUNT$ for BOUNTYNAME.  She's a part time maid for the club.,,
BountyPay,,,Very good!  You deserve your pay.  (She gives you BOUNTYAMOUNT$.)  Did she give you trouble?,,
ItemMouth,,,(She tries to avoid the gag for a few seconds but surrenders quickly as you insist.),,
RemoveItemMouth,,,(You remove her gag and she smiles.)  Thanks!  Would you like to do another practice fight?,,
ItemArms,,,(She struggles for fun but allows you to restrain her.)  I can't count the number of times I've been tied up this month.,,
RemoveItemArms,,,(You free her arms and she cracks her fingers.)  Ready for another round?,,
ItemLegs,,,(She wiggles her butt as you restrain her legs.)  A good kidnapper never forgets the legs.,,
RemoveItemLegs,,,(You release her legs from the bondage device.)  Anything else before we can continue?,,
ItemFeet,,,(She stands on her toes as you restrain her feet.)  Bondage is great isn't it?,,
RemoveItemFeet,,,"(You release her feet and she wiggles them.)  Thanks a lot, it's not easy to be forced like that.",,
ItemNeck,,,(You strap the collar on her while she blushes.)  Collars are important in both BDSM and kidnappings.,,
RemoveItemNeck,,,(You remove the collar fastened around her neck.)  Much better!,,
ItemPelvis,,,(You lock the belt on her as she panics.)  Oh common!  That's not fair or funny.,,
RemoveItemPelvis,,,"(You unlock the device from her waist and she nods.)  That was cruel, even for kidnappers.",,
ItemHead,,,(You strap it on her head as she sighs.)  Please don't leave me like that for too long.,,
RemoveItemHead,,,(You remove the device as she hums a happy song.)  Thanks!  I appreciate.,,
ItemTorsoLeatherWhip,,,(She whimpers as you whip her breast.)  Hey!  I'm only here to help you practice!,,
ItemTorsoLeatherCrop,,,"(You swing the crop on her torso.)  That's not really fair, use it on the other kidnappers.",,
ItemPelvisLeatherWhip,,,"(You whip her butt as she grumbles.)  Whip the kidnappers, not the teacher!",,
ItemPelvisLeatherCrop,,,(You lash the leather crop pretty hard on her butt.)  I'm glad I'm not facing you in a real match.,,
SuspensionHempRope,,,(You restrain her feet with the rope and suspend her from the ceiling.)  Woah!  Maybe you should go to the Dojo.,,
RemoveSuspensionHempRope,,,(You let her down from the ceiling and release her feet.)  Thanks a lot!  I was slowly getting dizzy.,,
0,,,Welcome to the Bondage Club private rooms.  Are you looking to rent a room?,,"!DialogLogQuery(""RentPrivateRoom"", ""BondageClub"")"
0,,,Welcome to the Bondage Club private rooms.  Do you want to improve your room?,,"DialogLogQuery(""RentPrivateRoom"", ""BondageClub"")"
0,,"Hi, I'm DialogPlayerName.","Nice to meet you, I'm DialogCharacterName.  I rent private rooms and rooms improvements.",DialogRemove(),
0,10,I have a few questions.,Of course.  What would you like to know?,,
0,100,I'd like to rent my own room.,The rent is 300 $.  Do you have enough money?,,"!DialogLogQuery(""RentPrivateRoom"", ""BondageClub"")"
0,,I'd like to improve my room.,Excellent!  What kind of improvement would you like?,,
0,,Let's talk later.  (Leave her.),,DialogLeave(),
10,,How much is a room?,The price for a regular room is 300$.,,
10,,For how long do I have the room?,For as long as you're a club member.,,
10,,Can I invite friends over?,"Of course.  The room isn't huge though, it will not fit more than 5 people.",,
10,,Can I get naked in my room?,"Absolutely, it's your room after all.  You can get naked or have sex.",,
10,,What are the improvements I can get?,"Cages for now.  But the club is always improving, there will be more items later.",,
10,0,Enough questions.,Alright.  What can I do for you then?,,
100,0,Here's the money. (Pay 300$),Marvelous!  Here are your room keys.  (She gives you keys for your own room.),RentRoom(),DialogMoneyGreater(300)
100,0,I don't have enough money.,You can get work as a maid or take kidnapping bounties if you need money.,,!DialogMoneyGreater(300)
100,0,I've changed my mind.,Alright.  What can I do for you then?,,
