PlayerGagged,,,Do you need help?  Nod if you do.,,
AlreadyReleased,,,(DialogCharacterName comes to check on you again.)  You're in trouble again?  Do you need help?,,
LearnedLesson,,,"Still in trouble, are we?  Have you learned your lesson?  Nod if you did.",,
TeachLesson,,,It seems that you need to learn a lesson. (She grabs your arms and forces them in a armbinder.  She then gets a gag and silences you.),,
Cower,,,(She gulps and bows her head.)  Yes Miss.  Sorry Miss.,,
CannotRelease,,,I'm sorry Miss.  I cannot help you now.,,
ItemMouth,,,(She gives a curious look at the gag but doesn't resist as you silence her.),,
RemoveItemMouth,,,"(You remove her gag slowly.)  Thanks Miss, it will be easier to do my job.",,
ItemArms,,,(She nods and turns around as you restrain her arms securely.)  It will be a kinky work day.,,
RemoveItemArms,,,"(You free her arms and she stretches.)  Thanks head maid DialogPlayerName, this will make my work easier.",,
ItemLegs,,,(She submits as you restrain her legs.)  Another kinky day in our kinky club.,,
RemoveItemLegs,,,(You release her legs while she shakes her butt.)  Thanks Miss.,,
ItemFeet,,,(You restrain her feet securely.)  I'll stay in the hall then.,,
RemoveItemFeet,,,(You release her feet.)  Much better.,,
ItemNeck,,,(You strap the collar on her while she blushes.)  Someday I'll find a wonderful Mistress like you Miss.,,
RemoveItemNeck,,,(You remove the collar around her neck.)  Freedom is overrated.,,
ItemPelvis,,,(She frowns as you lock the device on her.)  I hope you will unlock it after my shift Miss.,,
RemoveItemPelvis,,,(She nods happily as you unlock the device.)  Yes!  That's very nice of you Miss.,,
ItemHead,,,(You strap the device on her head as she mumbles.)  It will be a kinky work day it seems.,,
RemoveItemHead,,,(You remove the device and she nods slowly.)  You're the best head maid DialogPlayerName.,,
ItemTorsoLeatherWhip,,,(She jumps from the searing pain on her breast.)  Ouch!  Miss Head Maid!,,
ItemTorsoLeatherCrop,,,(You whip her breast with the leather crop as she whimpers and bows her head.),,
ItemPelvisLeatherWhip,,,(You whip her butt hard as she sighs.)  I promise I'll work harder Miss Head Maid.,,
ItemPelvisLeatherCrop,,,(She grumbles as you strike her butt with the crop.)  A maid work isn't easy.,,
0,,,"(A maid walks by and greets you.)  Greetings head maid DialogPlayerName, are you trouble?  Do you need help?",,IsHeadMaid
0,,,"(A maid walks by and greets you.)  Hi Sister, are you trouble?  Do you need help?",,IsMaid
0,,,(A maid walks by and greets you.)  Are you trouble?  Do you need help?,,!IsMaid
0,,Who are you?,"I'm DialogCharacterName, I work here as a maid to help submissives in trouble.  Do you need help?",DialogRemove(),!IsMaid
0,,(Nod yes.),(She releases you and smiles.)  Here you go!  Everything is ok now?,MaidReleasePlayer(),
0,,"Yes, can you release me?",(She releases you and smiles.)  Here you go!  Everything is ok now?,MaidReleasePlayer(),
0,100,Get lost girl!,It seems that you need something to shut your foul mouth.  (She produces a gag and silences you.),MaidAngry(),
0,,"I'm fine, thanks. (Leave her.)","Pleased to meet you.  I'm DialogCharacterName, I work here as a maid.",DialogLeave(),
0,,(Shake your head no and leave her.),,DialogLeave(),
10,20,Thanks Miss.  I really appreciate.,"My pleasure, I'll be around if you need help again.","DialogChangeReputation(""Dominant"", -3)",
10,20,"I owe you one, scream if you get in trouble.","(She giggles.)  Very well, I'll be around if you need help again.","DialogChangeReputation(""Dominant"", -1)",
20,,Take care!  (Leave her.),,DialogLeave(),
100,,(Frown and leave her.),,DialogLeave(),
