Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
10,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
20,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
30,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
40,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
50,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
60,0,0,Common_PlayerGagged,你戴着口塞的样子真可爱。|我也能来一个吗？,Sarah.jpg
0,0,0,SubdueNotDone,（她转向你窃窃私语。）|你好，我是 Sarah。,Sarah.jpg
10,0,0,SubdueNotDone,这是你第一次上 Mildred 小姐的课吗？,Sarah.jpg
20,0,0,SubdueNotDone,（她打了个哈欠然后转向你。）,Sarah.jpg
30,0,0,SubdueNotDone,Mildred 老师非常严厉，不是吗？,Sarah.jpg
40,0,0,SubdueNotDone,我很好奇，你正在想些什么？,Sarah.jpg
50,0,0,SubdueNotDone,你想要制服并绑架 Mildred 小姐？|（你需要 +2 喜爱度或顺从度来说服她。）,Sarah.jpg
60,0,0,SubdueNotDone,我会帮你的。但是你先上。,Sarah.jpg
0,0,0,SubdueSuccess,哇哦！这是我头一次希望|我能早点来上数学课。,Sarah.jpg
10,0,0,SubdueSuccess,我是 Sarah，很高兴认识你。,Sarah.jpg
20,0,0,SubdueSuccess,这真是最棒的一节数学课了！,Sarah.jpg
30,0,0,SubdueSuccess,现在你应该尝试羞辱一下笨猪。|呃，我是指 Sidney。,Sarah.jpg
40,0,0,SubdueSuccess,你还有什么剩下的拘束具给我么？,Sarah.jpg
50,0,0,SubdueSuccess,你还有什么剩下的拘束具给我么？,Sarah.jpg
60,0,0,SubdueSuccess,你还有什么剩下的拘束具给我么？,Sarah.jpg
110,0,0,,（她愉快地咬着口塞并对你竖起大拇指。）,Sarah_BallGag.jpg
120,0,0,,（她正玩耍着手铐。）|我在家里也需要一副这样的手铐。,Sarah_Cuffs.jpg
130,0,0,,（她正玩耍着手铐，看起来很享受被拘束的感觉。）,Sarah_Cuffs_BallGag.jpg
140,0,0,,（她正玩耍着绳子，看起来很开心。）|我喜欢你捆我的方式。,Sarah_Rope.jpg
150,0,0,,（她正玩耍着绳子并摩擦她的身体。|她看起来非常开心。）,Sarah_Rope_BallGag.jpg
200,0,0,,看起来有人比我陷入了更大的麻烦。,Sarah.jpg
210,0,0,,我是 Sarah，很高兴认识你。,Sarah.jpg
220,0,0,,那么在你身上发生了什么？,Sarah.jpg
230,0,0,,你被完全束缚起来的样子太可爱了。,Sarah.jpg
240,0,0,,我希望我也能像你那样被绑起来。,Sarah.jpg
250,0,0,,你觉得如果我骚扰老师的话|也能陷入和你一样的困境吗？,Sarah.jpg
260,0,0,,（她咬着口塞，愉快地挣扎着。）,Sarah_Cuffs_BallGag.jpg
300,0,0,,这堂课太无聊了。真希望它能早点结束。,Sarah.jpg
