Stage,LoveReq,SubReq,VarReq,IntroText,Image
0,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
10,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
20,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
30,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
40,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
50,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
60,0,0,Common_PlayerGagged,Estás preciosa con la mordaza puesta.|¿Puedo llevar yo una?,Sarah.jpg
0,0,0,SubdueNotDone,"(Se gira hhacia ti y susurra.)|Muy buenas, me llamo Sarah.",Sarah.jpg
10,0,0,SubdueNotDone,Esta es tu primera clase|de mates con la señora Mildred?,Sarah.jpg
20,0,0,SubdueNotDone,(Bosteza y se gira hacia ti.),Sarah.jpg
30,0,0,SubdueNotDone,¿La señora Mildred es un poco |estricta no te parece?,Sarah.jpg
40,0,0,SubdueNotDone,"Tengo curiosidad,que|tienes en mente?",Sarah.jpg
50,0,0,SubdueNotDone,¿Quieres intentar dominar a la señora Mildred?|(Necesitas 2 de amor o sumisión para convencerla.),Sarah.jpg
60,0,0,SubdueNotDone,Te ayudaré.|Pero empieza tu primero.,Sarah.jpg
0,0,0,SubdueSuccess,¡Guau!  Es la primera vez que desearía|poder venir a clase de mates temprano.,Sarah.jpg
10,0,0,SubdueSuccess,"Me llamo Sarah, encantada de conocerte.",Sarah.jpg
20,0,0,SubdueSuccess,¡Esta es la mejor clase de mates que hemos tenido!,Sarah.jpg
30,0,0,SubdueSuccess,"Ahora deberías humillar a|piggy.  Ehhh, digo Sydney.",Sarah.jpg
40,0,0,SubdueSuccess,¿Tienes mas restricciones para mi?,Sarah.jpg
50,0,0,SubdueSuccess,¿Tienes mas restricciones para mi?,Sarah.jpg
60,0,0,SubdueSuccess,¿Tienes mas restricciones para mi?,Sarah.jpg
110,0,0,,(Muerde la mordaza de forma jugetona|y te indica que le gusta.),Sarah_BallGag.jpg
120,0,0,,(Juega con las esposas.)|Necesito unas como estas en casa.,Sarah_Cuffs.jpg
130,0,0,,(Juega con las esposas y|parece que le gusta estar dominada.),Sarah_Cuffs_BallGag.jpg
140,0,0,,(Juega con las cuerdas y parece que se lo pasa bien.)|Me encanta como me has atado.,Sarah_Rope.jpg
150,0,0,,(Juega con las cuerdas y frota su cuerpo.|Parece estar pasandoselo en grande.),Sarah_Rope_BallGag.jpg
200,0,0,,Parece que alguien|se ha metido en un problema mas gordo que yo.,Sarah.jpg
210,0,0,,"Soy Sarah, encantada de conocerte.",Sarah.jpg
220,0,0,,¿Que te ha pasado?,Sarah.jpg
230,0,0,,Estas adorable asi atada.,Sarah.jpg
240,0,0,,desearía poder estar|atada como tu.,Sarah.jpg
250,0,0,,¿tu crees que podría meterme en problemas|como tu si molesto a la profesora?,Sarah.jpg
260,0,0,,(muerde la mordaza|y se retuerce en las esposas de forma jugetona.),Sarah_Cuffs_BallGag.jpg
300,0,0,,Esta clase es tan aburrida.|Espero que se acabe pronto.,Sarah.jpg
