Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,HasInvitation,Ja. Hier ist sie.|(Einladung zeigen.),(Sie überprüft die Karte.) Sehr wohl.|Kennen Sie die Regeln dieser Einrichtung?,100,0,0,
0,0,0,HasInvitation,"Natürlich, Mädchen!|(Einladung zeigen.)","(Sie liest die Karte.) Sehr wohl, Miss.|Kennen Sie die Regeln dieser Einrichtung?",100,0,0,
0,0,0,HasInvitation,"Ja, Miss, Verzeihung.|(Einladung zeigen.)",(Sie überprüft die Karte.) Braves Mädchen.|Kennst du die Regeln dieser Einrichtung?,100,0,0,
0,0,0,WithSarah,"Nein, meine Freundin|Sarah hat mich eingeladen.","(Sarah wirkt nervös.)|Ja, ich hab sie eingeladen.",10,0,0,
0,0,0,WithSarah,Ich gehöre zu ihr.|(Zu Sarah wenden.),"(Sarah wirkt nervös.)|Ja, ich hab sie eingeladen.",10,0,0,
10,0,0,,(Zum Hausmädchen|schauen.),"Sarah, du weißt, dass du|keine Fremden einladen sollst.",20,0,0,
20,0,0,,(Zu Sarah schauen.),"Ich weiß, Miss! Aber sie ist die perfekte|Kandidatin für den Club. Vertrauen Sie mir.",30,0,0,
30,0,0,,(Zum Hausmädchen|schauen.),"Junge Dame, heute Nacht wirst du bestraft.|Rein mit dir. Ich kümmere mich um deine Freundin.",40,0,0,
40,0,0,,(Zu Sarah schauen.),"Bestraft! Ist das unfair.|Bis später, COMMON_PLAYERNAME.",50,0,0,SarahPunished()
50,0,0,,"Mach's gut, Sarah!","(Sarah geht und das Hausmädchen spricht mit dir.)|Ich nehme an, du möchtest eintreten, junge Dame?",60,0,0,
50,0,0,,Bis später.,"(Sarah geht und das Hausmädchen spricht mit dir.)|Ich nehme an, du möchtest eintreten, junge Dame?",60,0,0,
50,0,0,,Sarah! Warte!,"(Sarah geht und das Hausmädchen spricht mit dir.)|Ich nehme an, du möchtest eintreten, junge Dame?",60,0,0,
60,0,0,,"Ja, Miss.","Braves Mädchen. Da du mit Sarah gesprochen hast,|bist du mit den Regeln dieser Einrichtung vertraut?",100,0,0,
60,0,0,,Klar will ich das.,"Also gut. Da du mit Sarah gesprochen hast,|bist du mit den Regeln dieser Einrichtung vertraut?",100,0,0,
100,0,0,,Ja. Kann ich jetzt rein?,"Zuerst musst du diese Fragen beantworten.|Bist du aufgeschlossen, reif und volljährig?",110,0,0,
100,0,0,,Ich erinnere mich nicht.,Zunächst ist dies ein BDSM-Club für Erwachsene.|Hast du die dafür nötige Reife und Offenheit?,110,0,0,
100,0,0,,Nein. Ich kenne|die Regeln nicht.,Zunächst ist dies ein BDSM-Club für Erwachsene.|Hast du die dafür nötige Reife und Offenheit?,110,0,0,
110,0,0,,Ich bin volljährig|und aufgeschlossen.,Gut. Im Club triffst du auf Leute aus der ganzen Welt.|Wirst du höflich zu ihnen sein?,120,0,0,
110,0,0,,Ich bin nicht volljährig.,DIESES SPIEL IST NUR FÜR ERWACHSENE.|BITTE SPIEL ETWAS ANDERES.,199,0,0,
120,0,0,,Ich werde höflich|und respektvoll sein.,"Sehr schön. Im Bondage-Club kannst du sein,|wer du willst, und dein Aussehen beliebig verändern.",130,0,0,
120,0,0,,Ich werde ein|Arschloch sein.,DIESES SPIEL IST NICHT FÜR DICH.|BITTE SPIEL ETWAS ANDERES.,199,0,0,
130,0,0,,Ich kann meinen Namen|und mein Äußeres ändern?,"Absolut, es ist eine Voraussetzung zum Betreten des|Clubs. Dein bisheriges Leben spielt hier keine Rolle.",140,0,0,
140,0,0,IsCollared,Was ist mit|meiner Herrin?,Du darfst deine Herrin nicht ohne die|Erlaubnis der Direktorin einladen.,150,0,0,
140,0,0,!IsCollared,Was ist mit|meinen Freunden?,Du darfst deine Freunde nicht ohne die|Erlaubnis der Direktorin einladen.,150,0,0,
140,0,0,!IsCollared,Was ist mit|meinen Sklaven?,Du darfst deine Sklaven nicht ohne die|Erlaubnis der Direktorin einladen.,150,0,0,
150,0,0,,Verstehe.,"Bist du bereit, den Club zu betreten?|Ich zeige dir den Umkleideraum.",160,0,0,
160,0,0,BeltProblem,(Erröten.) Ich hab ein Prob-|lem mit Metallunterwäsche.,"Keine Sorge, Kleine. Du bist nicht die Einzige|mit einem Keuschheitsgürtel. Komm ruhig rein.",160,0,0,
160,0,0,,Ich bin bereit!|(Den Club betreten.),,160,0,0,EnterClub()
