Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"Jawohl, Ma'am.|Es tut mir leid.",Gut. Wirst du jetzt artig sein?,10,1,-1,
0,0,0,,"Ja, ja, ich weiß. Kein|Grund zur Wiederholung.","Du musst an deiner Haltung arbeiten, Fräulein.|Bennimst du dich jetzt bitte wie eine gute Schülerin?",10,-1,0,
0,0,0,,Alles Sidneys Schuld.,"Es ist auch deine Schuld, Fräulein.|Bennimst du dich jetzt bitte wie eine gute Schülerin?",10,0,0,
0,0,0,Fighting,Ich habe mich nur|gegen Sidney verteidigt.,Es gibt keine guten Gründe zum Prügeln.|Bennimst du dich jetzt wie eine gute Schülerin?,10,0,0,
0,0,0,Bondage,Geben Sie's zu! Es|war ziemlich sexy.,"Junge Dame, das ist unangemessen.|Bennimst du dich jetzt wie eine gute Schülerin?",10,0,1,
10,0,0,,"Ja, ich mache|keinen Ärger mehr.","Sehr gut. Kannst du stillsitzen, bis die Zeit um ist?",20,0,0,
10,0,0,,"Ja, wenn Sidney|sich auch beherrscht.","Mmmh, also gut. Kannst du|stillsitzen, bis die Zeit um ist?",20,0,0,
10,0,0,,Zeigen Sie mir zuerst|eine gute Lehrerin.,"Du brauchst mehr Disziplin, Fräulein. Kannst|du wenigstens stillsitzen, bis die Zeit um ist?",20,-1,0,
10,0,0,,Sicher doch. Nur|weil Sie so nett sind.,"Sehr schön. Kannst du stillsitzen, bis die Zeit um ist?",20,1,0,
20,0,0,,Eine Stunde lang|still sein? Unmöglich.,"Versuch es, die Zeit vergeht schnell. Sei|wenigstens leise, während ich telefoniere.",40,0,1,
20,0,0,,"Ja, ich schätze,|ich kann leise sein.","Gut. Ich habe ein paar Telefonate|zu tätigen, also sei still.",40,0,0,
20,0,0,,"Ich rede, wie|es mir passt.","Wir haben Mittel, dich zum Schweigen zu bringen.|Sei wenigstens leise, während ich telefoniere.",40,-1,1,
20,0,0,,"Jawohl, Ma'am.|Ich bin ganz still.","Sehr schön. Ich habe ein paar Telefonate|zu tätigen, also sei bitte leise.",40,1,-1,
30,0,0,,Das geht Sie|gar nichts an.,"Junge Dame, du gibst mir das jetzt.|(Sie nimmt deine Sachen und beschlagnahmt sie.)",40,-1,0,Confiscate()
30,0,0,,Das hab ich auf|dem Boden gefunden.,"Danke, junge Dame, das ist nett von dir.|(Sie lächelt und beschlagnahmt deine Gegenstände.)",40,1,0,Confiscate()
30,0,0,,Gar nichts.|(Das Ding verstecken.),"Mmh, na gut. Ich dachte, ich hätte was gesehen.|Jetzt sei still, ich muss telefonieren.",40,0,0,
50,0,0,Common_PlayerNotRestrained,(Ihr auf die Nerven|gehen.) (1 Minute),"Junge Dame. Wenn du nicht sofort|aufhörst, muss ich Maßnahmen ergreifen.",50,-1,0,Annoyed()
60,0,0,Common_PlayerRestrained,Was zur Hölle! Das|können Sie nicht tun!.,Ich kann noch viel mehr. (Sie geht und kommt|mit einem Stück Klebeband für deinen Mund wieder.),60,0,0,GagPlayer()
70,0,0,Common_PlayerGagged,@Uhmma huhme!,(Sie ignoriert dich.),70,0,0,
70,0,0,Common_PlayerGagged,(Flehende Augen machen.),(Sie ignoriert dich.),70,0,0,
100,0,0,Common_PlayerRestrained,(Nach Schlüsseln suchen.)|(1 Minute),Yuki scheint keinen Schlüssel übrig zu haben.,100,0,0,SearchCuffKeys()
100,0,0,Common_PlayerNotRestrained,(Sie ausziehen.)|(1 Minute),"Du ziehst sie vorsichtig aus, damit sie nicht aufwacht.",110,0,0,
100,0,0,Common_PlayerNotRestrained,(Aus dem Raum fliehen.),,100,0,0,Escape()
100,0,0,,(Sie wecken.)|(1 Minute),(Du rüttelst an ihr und sie wacht auf.)|Äääh? Was? Was ist passiert?,200,0,0,NoLeave()
110,0,0,Common_PlayerNotRestrained,(Sie anziehen.)|(1 Minute),"Du ziehst sie vorsichtig an, damit sie nicht aufwacht.",100,0,0,
110,0,0,CanSearch,(Ihre Sachen durch-|suchen.) (1 Minute),Du findest Handschellen und Schlüssel in ihren Sachen.,110,0,0,Search()
110,0,0,EggReady,(Das Ei einsetzen.)|(1 Minute),Du schiebst ihr das Ei in die Vagina und sie stöhnt sanft.|Es rutscht tiefer und wird schwer zu entfernen sein.,110,0,0,Insert()
