Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
0,0,0,,"Hallo, ja, ich bin gerade|erst hierher gewechselt.",Dachte ich mir. Mein Name ist Natalie.,10,0,0,
0,0,0,,"Hi, erster Tag, aber es|fühlt sich an wie Wochen.","Erste Tage sind manchmal so.|Natalie, schön dich kennenzulernen.",10,0,0,
0,0,0,,"Ja, aber du wirst mich|jetzt viel öfter sehen.","Cool, ich bin Natalie.",10,1,0,
0,0,0,,Neu? Ich bin bestimmt|länger hier als du.,"Okay, das war etwas direkt, entschuldige.|Mein Name ist Natalie.",10,0,1,
10,0,0,,"Kannst du mir sagen,|wo die Cafeteria ist?","Wenn du wirklich willst, aber sie ist grauenhaft.|Ich esse lieber in einem Schulclub.",20,0,0,
10,0,0,,Ich hab solchen Hunger.|Kannst du mir bitte helfen?,In einer Mittagspause kann man mehr tun als essen.|Würdest du gern einem Club beitreten?,20,0,-1,
10,0,0,,Wo findet man hier am|besten was zu futtern?,"Bei vielen Schülern ist ein Café in der Nähe beliebt,|aber ich finde Club-Mahlzeiten viel besser.",20,1,0,
20,0,0,,Clubs klingen gut.|Lass mal hören.,"Ich bin im Kinbaku-Club, das|ist bei weitem der beste.",30,1,1,
20,0,0,,Würde mich irgendein|Club aufnehmen?,Na klar. Der Kinbaku-Club|würde dich einfach lieben.,30,1,-1,
20,0,0,,Sind Clubs nicht|eher was für Geeks?,"Das kann nicht dein Ernst sein, der|Kinbaku-Club ist um einiges cooler als du denkst.",30,0,0,
20,0,0,,Clubs! Keine Chance.|Ich will nur Essen.,"Wenn das so ist, gehst du|besser die Cafeteria suchen.",40,-1,0,
20,0,0,,Clubs sind nichts für mich.|Zu viele Rituale.,"Na gut, ich muss dann los. Jemand|anderes zeigt dir bestimmt ein gutes Café.",40,0,0,
30,0,0,,Na dann los! (Mit|Natalie zum Club gehen.),(Natalie führt dich zu einem|Klassenzimmer in der Nähe.),100,0,0,StartLunch()
30,0,0,,"Eher nicht, ich brauch|echt was Gutes zu essen.","Na gut, du könntest die Cafeteria|wagen oder dir ein Café suchen.",40,0,0,
40,0,0,,Dann eine|schöne Mittagspause!,"Danke, dir auch! (Sie winkt und geht.)",50,1,0,EndLunch()
40,0,0,,"Okay, wir sehen uns.",Klar doch! (Sie winkt und geht.),50,0,0,EndLunch()
40,0,0,,Du bist scheiße.,"Nein, du! (Sie wirbelt|herum und stürmt davon.)",50,-2,0,EndLunch()
100,0,0,,"Wow, ist das ein|Reverse Prayer?","Ja, du kennst dich offenbar aus.|Chloe dehnt sich nur ein wenig nach ihrer Ballettstunde.",110,1,0,
100,0,0,,Geht's ihr gut?|Das sieht brutal aus.,"Klar, Chloe ist ziemlich dehnbar, sie macht Ballett.",110,0,0,
100,0,0,,"Ich glaube, das würde|ich nicht aushalten.",Wir können nicht alle so dehnbar sein wie Chloe.,110,0,-1,
100,0,0,,"Oh je, ich wusste nicht,|was Kinbaku ist.","Wörtlich übersetzt heißt es 'festes Binden'.|Keine Sorge, dir passiert schon nichts.",110,0,-1,
100,0,0,,"Cool, solche Fesseln|würden dir sicher stehen.","Danke, aber ich bin längst nicht|so flexibel wie Chloe hier.",110,1,1,
110,0,0,,Du hast vorhin|Essen erwähnt.,"Ja, wir haben eine Lieferung bestellt.|Sollen wir uns die Zeit mit Fesseln vertreiben?",120,0,0,
110,0,0,,Wo ist das Essen?|Ich hab Kohldampf.,Gleich kommt eine Lieferung.|Wollen wir solange etwas Fesseln üben?,120,-1,1,
110,0,0,,Darf ich jetzt bitte|etwas essen?,"Einen Moment Geduld, es wird gleich geliefert.|Vertreiben wir uns mit etwas Kinbaku die Zeit.",120,0,-1,
120,0,0,,Kann ich dich fesseln?,Auf keinen Fall. Ein neues Mitglied|muss erstmal eingebunden werden.,130,-1,-1,
120,0,0,,Kannst du mich fesseln?,"Na klar, für neue Mitglieder ist es|Pflicht, sich als erstes fesseln zu lassen.",130,0,-1,
120,1,1,,"Nur, wenn ich dich|zuerst fesseln darf?","Also gut, normalerweise sind Neulinge zuerst dran.|Der Club hat eine Menge Seile, bedien dich.",140,0,1,
120,1,1,,Neulinge werden bestimmt|zuerst gefesselt?,"Natürlich. Vielleicht hätte ich bei dir eine|Ausnahme gemacht, aber zu spät.",130,1,-1,
130,0,0,,"Wow, ist das aufregend.",(Sie zieht deine Arme nach hinten und|schnürt sie fest zusammen.) Klar ist es das.,150,1,0,PlayerRope()
130,0,0,,"Autsch, bitte|nicht so fest.",So muss das aber. (Sie zieht deine Arme nach|hinten und schnürt sie fest zusammen.),150,-1,0,PlayerRope()
130,0,0,,"Okay, Miss, aber|bitte vorsichtig.",Du bist so süß. (Sie zieht deine Arme nach|hinten und schnürt sie fest zusammen.),150,1,-1,PlayerRope()
140,0,0,,Nimm die Arme|hinter den Rücken.,"Ja, Miss. (Du ziehst ihre Arme nach hinten|und schnürst sie fest zusammen.)",160,0,1,NatalieTied()
140,0,0,,Du wirst gefesselt|so toll aussehen.,"(Du ziehst ihre Arme nach hinten und schnürst sie|fest zusammen.) Freut mich, dass es dir Spaß macht.",160,1,0,NatalieTied()
150,0,0,,Ist das der|Lieferservice?,"(Jenna kommt mit dem Essen herein.) Ich hab heute|Pizza bestellt, helft euren Subs beim Essen.",170,0,0,
160,0,0,,Ist das der|Lieferservice?,"(Jenna kommt mit dem Essen herein.) Ich hab heute|Pizza bestellt, helft euren Subs beim Essen.",180,0,0,
170,0,0,,"Natalie, hilfst du|mir bitte beim Essen?","Klar, weil du so schön mitspielst.|Gefällt dir denn die Schule bis jetzt?",200,1,-1,
170,0,0,,"Komm schon, Natalie,|ich hab darauf gewartet.","Klar, du hast dich ja fesseln lassen.|Gefällt dir denn die Schule bis jetzt?",200,1,0,
180,0,0,,"Möchtest du auch|was, Natalie?",Aber sicher.|Gefällt dir denn die Schule bis jetzt?,250,0,0,
180,0,0,,"Verdienst du|das, Natalie?","Oh ja, das tue ich, Miss.|Gefällt dir denn die Schule bis jetzt?",250,0,1,
200,0,0,,Oh ja! Es wirkt wie|eine gute Akademie.,"Ja und nein, manche Fächer sind eher praxisbezogen.|Und was möchtest du später werden?",210,0,0,Eat()
200,0,0,,Dieses College ist|ein Irrenhaus.,Mir kommt's recht vernünftig vor.|Und was möchtest du später werden?,210,0,0,EatBadMatch()
200,0,0,,Ich hab noch nie ein so|perverses College gesehen.,(Sie lacht lauthals.) Stimmt vollkommen!|Und was möchtest du später werden?,210,1,0,EatGoodMatch()
200,0,0,,Schwer zu sagen nach|den paar Stunden.,Ich bin mir auch nach 'ner Weile noch nicht so sicher.|Und was möchtest du später werden?,210,0,0,EatGoodMatch()
200,0,0,,Es ist 'ne ziemlich|öde Schule.,"Ja, manche Fächer können wohl etwas langweilig sein.|Und was möchtest du später werden?",210,0,0,Eat()
210,0,0,,Musikerin.,Cool! Und was ist dein Lieblingsfach?,220,0,0,EatGoodMatch()
210,0,0,,Ärztin.,Nett. Und was ist dein Lieblingsfach?,220,0,0,Eat()
210,0,0,,Sportlerin.,Cool! Und was ist dein Lieblingsfach?,220,0,0,EatGoodMatch()
210,0,0,,Lehrerin.,Die waschen Kindern doch nur das Hirn.|Und was ist dein Lieblingsfach?,220,-1,0,EatBadMatch()
