PlayerGagged,,,"Fine, Horses don't speech.",,
ItemMouth,,,"(She first shakes her head to avoid the gag, but finally surrenders as you silence her.)",,
RemoveItemMouth,,,"(You remove her gag while she stretches her mouth.)  Thanks Miss, it's hard to dispatch ponies with that gag.",,
ItemArms,,,(She sighs and turns around while you restrain her arms.)  It might be a little hard to work like that Miss.,,
RemoveItemArms,,,(You free her arms and she nods happily.)  Thanks a lot Miss.,,
ItemLegs,,,(She submits to you while you restrain her legs securely.)  I don't need to move anyway.,,
RemoveItemLegs,,,(You release her legs from the restraint.)  Let me know if I can help you Miss.,,
ItemFeet,,,(She looks puzzled as you restrain her feet.)  I'll stay on guard here Miss.,,
RemoveItemFeet,,,"(You release her feet and she wiggles them.)  Thanks Miss, it was troublesome.",,
ItemNeck,,,(You strap the collar on her while she blushes.)  You're quite a Dominant Miss.,,
RemoveItemNeck,,,(You remove the collar around her neck.)  Thanks Miss.,,
ItemPelvis,,,(You snap the belt around her waist and crotch while she sighs.)  No more fun for the crew.,,
RemoveItemPelvis,,,(You unlock the belt from her waist and she smiles.)  Thanks a lot Miss DialogPlayerName.,,
ItemHead,,,(You strap the device on her head as she nods slowly.)  This will not make my job easier Miss.,,
RemoveItemHead,,,"(You remove the device and she nods rapidly.)  Thanks a million, this is much better.",,
ItemBreastLeatherWhip,,,(She jumps from the searing pain on her breast.)  Ouch!  Miss Head Maid!,,
ItemBreastLeatherCrop,,,(You whip her breast with the leather crop as she whimpers and bows her head.),,
ItemPelvisLeatherWhip,,,(You whip her butt hard as she sighs.)  I promise I'll work harder.,,
ItemPelvisLeatherCrop,,,(She grumbles as you strike her butt with the crop.)  I'm a Trainer not a horse.,,
ItemTorso,,,(She tries to fight back.)  That's equipment for the horses.,,
RemoveItemTorso,,,"(You remove the device.)  Thanks, so can work again.",,
ItemButt,,,(She looks surprised.) is not a saddle?,,
RemoveItemButt,,,(She looks irritated.) is the riding lesson finished?,,
ItemBreast,,,"(She whimpers as you use the device on her breast.)  Sorry to object, but this isn't very convenient or comfortable.",,
RemoveItemBreast,,,(She grumbles as you use remove the item.)  Be thoughtful and don't remove anything until I'm hurt and broken.,,
ItemNipples,,,"(She whimpers as you use the device on her breast.)  Sorry to object, but this isn't very convenient or comfortable.",,
RemoveItemNipples,,,(She grumbles as you use remove the item.)  Be thoughtful and don't remove anything until I'm hurt and broken.,,
ItemVulvaVibratingWand,,,"(You massage her pussy with the wand, but she stays cold.)  I'm very sorry.  I'm not in the mood.",,
VibratingEgg,,,"(You slide the egg inside, but she barely reacts to it.)  I don't want to top from the bottom, but this egg would work better on someone else.",,
RemoveVibratingEgg,,,"(She doesn't react as you remove the egg.)  Maybe it doesn't work, I didn't feel a thing in there.",,
SuspensionHempRope,,,(She fights against.) look like the bridle?,,
RemoveSuspensionHempRope,,,(She breathes.) Finally.  What should that be?,,
0,,,Welcome to the theater ,,
0,,"Hello, I'm DialogPlayerName.  Nice to meet you.","Pleased to meet you too.  I'm DialogCharacterName, Would you like to assist me?",DialogRemove(),
0,,"Please change, the show starts.",I hurry up.,AssistantDress(),ShowIsState(2)
0,,"Take fife, You are free.",Thank you very much!,AssistantRelese(),AssistantIsReleased()
0,,"Sing: Sweet, Sweet Gwendolyn",During the song you tie each other. The spectators are thrilled.,SongGwendoyn(),ShowIsState(6)
0,10,Sing: Bad Girl,Some spectators are giving you money. you get REPLACEMONEY $.,SongBadGirl(),ShowIsState(6)
0,,I should tie you up.,make it really nice.,DialogRemove(),ShowIsState(7)
0,,"Please change, the show starts.","I can not, because I am tied up. please free me.",,AssistantIsDressRestrain()
0,,"Please change, the show starts.",I hurry up.,AssistantDress(),AssistantIsntDressRestrain()
0,,Goodbye.  (Leave),,DialogLeave(),
10,0,Can we continue the show? ,"(She nods in agreement.) Yes, please.",AssistantRelese(),AssistantIsReleased()
