Tag,Content
SkipIntro,Jennifer sieht aber ignoriert dich|und läuft zum Tennisfeld.
JenniferObey,Also gut. Nach dieser netten Essenspause kann|ich nicht widersprechen. Ich gehorche dir.
PlayerObey,"Also gut. Diese Pause war wirklich nett.|Ich bin jetzt der Boss, mir nach."
Collar,"(Du brauchst mind. +20 Dominanz und eine|Zeremonie, um Jennifer ein Halsband anzulegen.)"
Rope,(Entgegen ihres Missfallens machst du aus|dem Netz und deinem Seil ein sexy Geflecht.)
Cuffs,(Du schließt die Handschellen hinter ihrem|Rücken und heftest sie so ans Tennisnetz.)
BallGag,"(Sie schüttelt den Kopf, aber es|gelingt dir, den Knebel zu befestigen.)"
TapeGag,"(Sie weicht deinen Händen aus, aber es|gelingt dir, ihren Mund zuzukleben.)"
Uncuff,(Du schließt ihre Handschellen auf|und befreist sie vom Tennisnetz.)
Crop,"(Sie wimmert, während du sie ziemlich doll|schlägst. Es scheint ihr nicht zu gefallen.)"
VibratingEgg,"(Sie versucht das Ei von sich fernzuhalten,|aber es gelingt dir, es hineinzustecken.)"
VibratingEggFail,(Sie schüttelt den Kopf und drückt|das vibrierende Ei von sich weg.)
Spank,"(Sie kämpft mit ihren Fesseln, während du|ihr ziemlich doll auf den Hintern haust.)"
MasturbateOrgasm,(Sie verliert beim Zappeln plötzlich die|Kontrolle und erlangt einen schönen Orgasmus.)
MasturbateEgg,"(Du befriedigst sie liebevoll, während|sie zittert und leise stöhnt.)"
MasturbateNoEgg,"(Du befriedigst sie liebevoll, aber sie scheint|nicht in der richtigen Stimmung zu sein.)"
LeaveBoundAndGagged,"(Willst du sie wirklich gefesselt und geknebelt|im Stich lassen? Wenn ja, klicke erneut.)"
Count1,Eins!
Count2,Zwei!
Count3,Drei!
Count4,Vier!
Count5,Fünf!
Count6,Sechs!
Count7,Sieben!
Count8,Acht!
Count9,Neun!
Count10,Zehn!
PushUpQuality0,Dieser Liegestütz war grauenhaft!
PushUpQuality1,Das kannst du doch besser!
PushUpQuality2,Gib nicht auf! Du schaffst das.
PushUpQuality3,"Sehr gut, mach weiter so!"
PushUpSuccess,Geschafft! Das war klasse.|(Du stehst auf und streifst dir den Staub vom Rock.)
PushUpFail,"Geschafft, aber das war 'ne echt schwache Leistung.|Dafür hast du dir eine Bestrafung verdient."
StopRacket,Das reicht. Dein Hintern ist rot genug.|Wie fühlst du dich? War das eine faire Bestrafung?
ReleaseRacket,(Sie schwingt ein letztes Mal zu und lässt dich frei.)|Wie fühlst du dich? War das eine faire Bestrafung?
